fraction,mode,n_samples,mean_score_drop,flip_rate,base_accuracy,dataset,model
0.05,top,50,0.8481022488897503,0.3,0.6538461538461539,GestureMidAirD2,MrSQM
0.1,bottom,50,0.9378754491345912,0.2,0.6538461538461539,GestureMidAirD2,MrSQM
0.1,random,50,1.0717366335190364,0.24,0.6538461538461539,GestureMidAirD2,MrSQM
0.1,top,50,1.426913857741298,0.42,0.6538461538461539,GestureMidAirD2,MrSQM
0.2,bottom,50,1.1794388143595136,0.2,0.6538461538461539,GestureMidAirD2,MrSQM
0.2,random,50,1.9452404873457183,0.4,0.6538461538461539,GestureMidAirD2,MrSQM
0.2,top,50,2.6656768912023465,0.62,0.6538461538461539,GestureMidAirD2,MrSQM
0.05,bottom,50,0.3516659553666275,0.16,0.5307692307692308,GestureMidAirD3,MrSQM
0.05,random,50,0.5314509826717746,0.18,0.5307692307692308,GestureMidAirD3,MrSQM
0.05,top,50,0.4902964846459761,0.08,0.5307692307692308,GestureMidAirD3,MrSQM
0.1,bottom,50,0.6594223115578486,0.2,0.5307692307692308,GestureMidAirD3,MrSQM
0.1,random,50,0.864674466868138,0.2466666666666666,0.5307692307692308,GestureMidAirD3,MrSQM
0.1,top,50,1.2502126370089912,0.36,0.5307692307692308,GestureMidAirD3,MrSQM
0.2,bottom,50,0.9429786112852716,0.2,0.5307692307692308,GestureMidAirD3,MrSQM
0.2,random,50,1.5738155388508366,0.3733333333333333,0.5307692307692308,GestureMidAirD3,MrSQM
0.2,top,50,2.5089560690077333,0.68,0.5307692307692308,GestureMidAirD3,MrSQM
0.05,bottom,50,0.078238605128554,0.02,0.8953488372093024,GesturePebbleZ1,MrSQM
0.05,random,50,0.2415037186590121,0.02,0.8953488372093024,GesturePebbleZ1,MrSQM
0.05,top,50,0.6498327068235149,0.12,0.8953488372093024,GesturePebbleZ1,MrSQM
0.1,bottom,50,0.1172891461617324,0.04,0.8953488372093024,GesturePebbleZ1,MrSQM
0.1,random,50,0.3991096316323082,0.0733333333333333,0.8953488372093024,GesturePebbleZ1,MrSQM
0.1,top,50,1.0611006869130666,0.22,0.8953488372093024,GesturePebbleZ1,MrSQM
0.2,bottom,50,0.4675278912184711,0.1,0.8953488372093024,GesturePebbleZ1,MrSQM
0.2,random,50,0.9033280068925624,0.22,0.8953488372093024,GesturePebbleZ1,MrSQM
0.2,top,50,1.42659914275723,0.42,0.8953488372093024,GesturePebbleZ1,MrSQM
0.05,bottom,50,0.0634786392005221,0.02,0.9113924050632912,GesturePebbleZ2,MrSQM
0.05,random,50,0.2409634890687322,0.06,0.9113924050632912,GesturePebbleZ2,MrSQM
0.05,top,50,0.6522021708025324,0.08,0.9113924050632912,GesturePebbleZ2,MrSQM
0.1,bottom,50,0.021278969218181,0.0,0.9113924050632912,GesturePebbleZ2,MrSQM
0.1,random,50,0.3330465219634827,0.0733333333333333,0.9113924050632912,GesturePebbleZ2,MrSQM
0.1,top,50,1.0247314629512527,0.18,0.9113924050632912,GesturePebbleZ2,MrSQM
0.2,bottom,50,0.2735617090557751,0.1,0.9113924050632912,GesturePebbleZ2,MrSQM
0.2,random,50,0.7006977356602572,0.1933333333333333,0.9113924050632912,GesturePebbleZ2,MrSQM
0.2,top,50,1.7239080262261972,0.52,0.9113924050632912,GesturePebbleZ2,MrSQM
0.05,bottom,50,0.5265379722016265,0.02,1.0,GunPoint,MrSQM
0.05,random,50,0.7131664627061791,0.0066666666666666,1.0,GunPoint,MrSQM
0.05,top,50,1.2499255746000335,0.02,1.0,GunPoint,MrSQM
0.1,bottom,50,0.7168346438534644,0.0,1.0,GunPoint,MrSQM
0.1,random,50,1.032812840283292,0.02,1.0,GunPoint,MrSQM
0.1,top,50,1.5948264958305665,0.16,1.0,GunPoint,MrSQM
0.2,bottom,50,1.055630327287666,0.02,1.0,GunPoint,MrSQM
0.2,random,50,1.430665814845817,0.12,1.0,GunPoint,MrSQM
0.2,top,50,1.8728451225428315,0.22,1.0,GunPoint,MrSQM
0.05,bottom,50,0.3455355468700685,0.0,0.9968354430379748,GunPointAgeSpan,MrSQM
0.05,random,50,0.5728242414948506,0.0,0.9968354430379748,GunPointAgeSpan,MrSQM
0.05,top,50,0.781017528067011,0.0,0.9968354430379748,GunPointAgeSpan,MrSQM
0.1,bottom,50,0.2516504621337038,0.0,0.9968354430379748,GunPointAgeSpan,MrSQM
0.1,random,50,0.7101087705290331,0.0,0.9968354430379748,GunPointAgeSpan,MrSQM
0.1,top,50,0.8491944482551426,0.0,0.9968354430379748,GunPointAgeSpan,MrSQM
0.2,bottom,50,0.982020689861108,0.0,0.9968354430379748,GunPointAgeSpan,MrSQM
0.2,random,50,1.4315166934251655,0.0066666666666666,0.9968354430379748,GunPointAgeSpan,MrSQM
0.2,top,50,1.3498441787035922,0.0,0.9968354430379748,GunPointAgeSpan,MrSQM
0.05,bottom,50,-0.1879197106442836,0.0,0.9936708860759492,GunPointMaleVersusFemale,MrSQM
0.05,random,50,0.3902343989559357,0.0,0.9936708860759492,GunPointMaleVersusFemale,MrSQM
0.05,top,50,0.6509316201850985,0.0,0.9936708860759492,GunPointMaleVersusFemale,MrSQM
0.1,bottom,50,-0.1926760370804284,0.0,0.9936708860759492,GunPointMaleVersusFemale,MrSQM
0.1,random,50,0.5007750878299495,0.0,0.9936708860759492,GunPointMaleVersusFemale,MrSQM
0.1,top,50,1.004881749204677,0.0,0.9936708860759492,GunPointMaleVersusFemale,MrSQM
0.2,bottom,50,-0.0548622856551274,0.0,0.9936708860759492,GunPointMaleVersusFemale,MrSQM
0.2,random,50,1.010500950605241,0.0,0.9936708860759492,GunPointMaleVersusFemale,MrSQM
0.2,top,50,1.5630263473393151,0.0,0.9936708860759492,GunPointMaleVersusFemale,MrSQM
0.05,bottom,50,0.7151326294265239,0.04,0.9904761904761904,GunPointOldVersusYoung,MrSQM
0.05,random,50,0.7620430552890417,0.0533333333333333,0.9904761904761904,GunPointOldVersusYoung,MrSQM
0.05,top,50,1.382333560471752,0.02,0.9904761904761904,GunPointOldVersusYoung,MrSQM
0.1,bottom,50,0.9486437056505584,0.04,0.9904761904761904,GunPointOldVersusYoung,MrSQM
0.1,random,50,1.0209197974009294,0.06,0.9904761904761904,GunPointOldVersusYoung,MrSQM
0.1,top,50,1.4478394216000827,0.08,0.9904761904761904,GunPointOldVersusYoung,MrSQM
0.2,bottom,50,1.5975749357387707,0.12,0.9904761904761904,GunPointOldVersusYoung,MrSQM
0.2,random,50,1.5354998293297022,0.1066666666666666,0.9904761904761904,GunPointOldVersusYoung,MrSQM
0.2,top,50,1.7552580601742624,0.24,0.9904761904761904,GunPointOldVersusYoung,MrSQM
0.05,bottom,50,0.0567676179512444,0.02,0.7238095238095238,Ham,MrSQM
0.05,random,50,0.2574709860084987,0.0866666666666666,0.7238095238095238,Ham,MrSQM
0.05,top,50,0.6584730883698117,0.26,0.7238095238095238,Ham,MrSQM
0.1,bottom,50,0.1602979583062362,0.06,0.7238095238095238,Ham,MrSQM
0.1,random,50,0.3446569619831398,0.1133333333333333,0.7238095238095238,Ham,MrSQM
0.1,top,50,0.9887532267790032,0.36,0.7238095238095238,Ham,MrSQM
0.2,bottom,50,0.2143536297031627,0.0,0.7238095238095238,Ham,MrSQM
0.2,random,50,0.5790375946177558,0.1266666666666666,0.7238095238095238,Ham,MrSQM
0.2,top,50,1.2329243544912505,0.36,0.7238095238095238,Ham,MrSQM
0.05,bottom,50,0.9170892698991282,0.06,0.9351351351351352,HandOutlines,MrSQM
0.05,random,50,1.555360172491486,0.2466666666666666,0.9351351351351352,HandOutlines,MrSQM
0.05,top,50,2.332476971782673,0.44,0.9351351351351352,HandOutlines,MrSQM
0.1,bottom,50,1.34464092898701,0.14,0.9351351351351352,HandOutlines,MrSQM
0.1,random,50,2.526159360813046,0.4333333333333333,0.9351351351351352,HandOutlines,MrSQM
0.1,top,50,3.781371636241072,0.62,0.9351351351351352,HandOutlines,MrSQM
0.2,bottom,50,0.8208564817622721,0.12,0.9351351351351352,HandOutlines,MrSQM
0.2,random,50,3.216638790720116,0.5466666666666666,0.9351351351351352,HandOutlines,MrSQM
0.2,top,50,4.307151051477849,0.7,0.9351351351351352,HandOutlines,MrSQM
0.05,bottom,50,0.694965530657613,0.16,0.5551948051948052,Haptics,MrSQM
0.05,random,50,0.6264018192859047,0.1066666666666666,0.5551948051948052,Haptics,MrSQM
0.05,top,50,0.6195847610120482,0.1,0.5551948051948052,Haptics,MrSQM
0.1,bottom,50,0.918309222456674,0.24,0.5551948051948052,Haptics,MrSQM
0.1,random,50,0.9866400988933638,0.2066666666666666,0.5551948051948052,Haptics,MrSQM
0.1,top,50,0.9706416048177698,0.14,0.5551948051948052,Haptics,MrSQM
0.2,bottom,50,1.5196800283950125,0.26,0.5551948051948052,Haptics,MrSQM
0.2,random,50,1.4942036424322498,0.3333333333333332,0.5551948051948052,Haptics,MrSQM
0.2,top,50,1.2263520044778722,0.28,0.5551948051948052,Haptics,MrSQM
0.05,bottom,39,-0.0618442790198067,0.0769230769230769,0.609375,Herring,MrSQM
0.05,random,39,-0.0038149613341544,0.1025641025641025,0.609375,Herring,MrSQM
0.05,top,39,0.2878571546322572,0.1794871794871795,0.609375,Herring,MrSQM
0.1,bottom,39,-0.0599655448335729,0.0256410256410256,0.609375,Herring,MrSQM
0.1,random,39,-0.0573969639536033,0.1452991452991452,0.609375,Herring,MrSQM
0.1,top,39,0.3256883090148478,0.1794871794871795,0.609375,Herring,MrSQM
0.2,bottom,39,-0.2157199343814461,0.1538461538461538,0.609375,Herring,MrSQM
0.2,random,39,-0.0746696586310757,0.188034188034188,0.609375,Herring,MrSQM
0.2,top,39,0.3331558261922158,0.2051282051282051,0.609375,Herring,MrSQM
0.05,bottom,50,-0.0483790503874159,0.02,0.957983193277311,HouseTwenty,MrSQM
0.05,random,50,0.0036527123388953,0.0133333333333333,0.957983193277311,HouseTwenty,MrSQM
0.05,top,50,0.3499720691086961,0.08,0.957983193277311,HouseTwenty,MrSQM
0.1,bottom,50,0.0586490961763372,0.04,0.957983193277311,HouseTwenty,MrSQM
0.1,random,50,0.2265950088879179,0.0533333333333333,0.957983193277311,HouseTwenty,MrSQM
0.1,top,50,0.608806765267092,0.06,0.957983193277311,HouseTwenty,MrSQM
0.2,bottom,50,0.1532503073012132,0.04,0.957983193277311,HouseTwenty,MrSQM
0.2,random,50,0.4139508770186749,0.0733333333333333,0.957983193277311,HouseTwenty,MrSQM
0.2,top,50,1.2721253170221891,0.22,0.957983193277311,HouseTwenty,MrSQM
0.05,bottom,50,0.2293644634480872,0.14,0.4218181818181818,InlineSkate,MrSQM
0.05,random,50,0.410954734851374,0.1266666666666666,0.4218181818181818,InlineSkate,MrSQM
0.05,top,50,1.177215639940024,0.44,0.4218181818181818,InlineSkate,MrSQM
0.1,bottom,50,0.3640068825894809,0.16,0.4218181818181818,InlineSkate,MrSQM
0.1,random,50,0.7208344428956187,0.3133333333333333,0.4218181818181818,InlineSkate,MrSQM
0.1,top,50,1.507356752771163,0.46,0.4218181818181818,InlineSkate,MrSQM
0.2,bottom,50,0.5982118868374452,0.3,0.4218181818181818,InlineSkate,MrSQM
0.2,random,50,1.0464041493038756,0.4466666666666666,0.4218181818181818,InlineSkate,MrSQM
0.2,top,50,1.7404359928001276,0.58,0.4218181818181818,InlineSkate,MrSQM
0.05,bottom,50,0.065459524978281,0.0,0.9959839357429718,InsectEPGRegularTrain,MrSQM
0.05,random,50,0.1307239726513515,0.0,0.9959839357429718,InsectEPGRegularTrain,MrSQM
0.05,top,50,0.293896198907479,0.0,0.9959839357429718,InsectEPGRegularTrain,MrSQM
0.1,bottom,50,0.1039572831744037,0.0,0.9959839357429718,InsectEPGRegularTrain,MrSQM
0.1,random,50,0.250393703718162,0.0,0.9959839357429718,InsectEPGRegularTrain,MrSQM
0.1,top,50,0.4769787121074907,0.0,0.9959839357429718,InsectEPGRegularTrain,MrSQM
0.2,bottom,50,0.3684346832664346,0.0,0.9959839357429718,InsectEPGRegularTrain,MrSQM
0.2,random,50,0.6891052382023694,0.0,0.9959839357429718,InsectEPGRegularTrain,MrSQM
0.2,top,50,1.0749823991665317,0.0,0.9959839357429718,InsectEPGRegularTrain,MrSQM
0.05,bottom,50,0.0875915152415609,0.0,0.9477911646586346,InsectEPGSmallTrain,MrSQM
0.05,random,50,0.1657170306931734,0.0,0.9477911646586346,InsectEPGSmallTrain,MrSQM
0.05,top,50,0.3307355060674936,0.02,0.9477911646586346,InsectEPGSmallTrain,MrSQM
0.1,bottom,50,0.1341112274293095,0.0,0.9477911646586346,InsectEPGSmallTrain,MrSQM
0.1,random,50,0.3639659291507558,0.0066666666666666,0.9477911646586346,InsectEPGSmallTrain,MrSQM
0.1,top,50,0.5197761226641036,0.02,0.9477911646586346,InsectEPGSmallTrain,MrSQM
0.2,bottom,50,0.2570094979094869,0.0,0.9477911646586346,InsectEPGSmallTrain,MrSQM
0.2,random,50,0.7049705142150811,0.0333333333333333,0.9477911646586346,InsectEPGSmallTrain,MrSQM
0.2,top,50,1.0236556191211412,0.02,0.9477911646586346,InsectEPGSmallTrain,MrSQM
0.05,bottom,50,0.4769144253578606,0.1,0.6287878787878788,InsectWingbeatSound,MrSQM
0.05,random,50,0.6619429520768394,0.0733333333333333,0.6287878787878788,InsectWingbeatSound,MrSQM
0.05,top,50,0.9045885854668224,0.08,0.6287878787878788,InsectWingbeatSound,MrSQM
0.1,bottom,50,0.8687318607742276,0.12,0.6287878787878788,InsectWingbeatSound,MrSQM
0.1,random,50,1.128612523998057,0.1533333333333333,0.6287878787878788,InsectWingbeatSound,MrSQM
0.1,top,50,1.2145751450533138,0.12,0.6287878787878788,InsectWingbeatSound,MrSQM
0.2,bottom,50,1.1703915186137472,0.12,0.6287878787878788,InsectWingbeatSound,MrSQM
0.2,random,50,1.8194989157186905,0.1933333333333333,0.6287878787878788,InsectWingbeatSound,MrSQM
0.2,top,50,1.9062405470281325,0.18,0.6287878787878788,InsectWingbeatSound,MrSQM
0.05,bottom,50,0.1065867126685962,0.04,0.9494655004859086,ItalyPowerDemand,MrSQM
0.05,random,50,0.4301693295839059,0.0533333333333333,0.9494655004859086,ItalyPowerDemand,MrSQM
0.05,top,50,0.6397089743696626,0.08,0.9494655004859086,ItalyPowerDemand,MrSQM
0.1,bottom,50,0.269265097569473,0.04,0.9494655004859086,ItalyPowerDemand,MrSQM
0.1,random,50,0.6434398434062456,0.06,0.9494655004859086,ItalyPowerDemand,MrSQM
0.1,top,50,1.197457074225323,0.18,0.9494655004859086,ItalyPowerDemand,MrSQM
0.2,bottom,50,0.7643163648679888,0.16,0.9494655004859086,ItalyPowerDemand,MrSQM
0.2,random,50,1.1796874751858482,0.28,0.9494655004859086,ItalyPowerDemand,MrSQM
0.2,top,50,1.291895499206431,0.26,0.9494655004859086,ItalyPowerDemand,MrSQM
0.05,bottom,50,3.0053290650203546,0.58,0.8933333333333333,LargeKitchenAppliances,MrSQM
0.05,random,50,2.79783556413375,0.5266666666666666,0.8933333333333333,LargeKitchenAppliances,MrSQM
0.05,top,50,3.5708717870293394,0.62,0.8933333333333333,LargeKitchenAppliances,MrSQM
0.1,bottom,50,2.2434107217272232,0.42,0.8933333333333333,LargeKitchenAppliances,MrSQM
0.1,random,50,2.850230899661045,0.5133333333333333,0.8933333333333333,LargeKitchenAppliances,MrSQM
0.1,top,50,6.2216332738341,0.78,0.8933333333333333,LargeKitchenAppliances,MrSQM
0.2,bottom,50,1.798326082108991,0.26,0.8933333333333333,LargeKitchenAppliances,MrSQM
0.2,random,50,3.2274892745366035,0.54,0.8933333333333333,LargeKitchenAppliances,MrSQM
0.2,top,50,7.735965166546189,0.9,0.8933333333333333,LargeKitchenAppliances,MrSQM
0.05,bottom,45,0.0658413203152804,0.0,0.7377049180327869,Lightning2,MrSQM
0.05,random,45,0.1045211147529971,0.0666666666666666,0.7377049180327869,Lightning2,MrSQM
0.05,top,45,0.3149127161663666,0.1333333333333333,0.7377049180327869,Lightning2,MrSQM
0.1,bottom,45,0.1196812562513084,0.0,0.7377049180327869,Lightning2,MrSQM
0.1,random,45,0.2039422278484051,0.0666666666666666,0.7377049180327869,Lightning2,MrSQM
0.1,top,45,0.4318836187314109,0.0888888888888888,0.7377049180327869,Lightning2,MrSQM
0.2,bottom,45,0.3538051088157048,0.0444444444444444,0.7377049180327869,Lightning2,MrSQM
0.2,random,45,0.3715757969048694,0.1111111111111111,0.7377049180327869,Lightning2,MrSQM
0.2,top,45,0.5870628312960907,0.1111111111111111,0.7377049180327869,Lightning2,MrSQM
0.05,bottom,49,0.2235681782658922,0.0408163265306122,0.6712328767123288,Lightning7,MrSQM
0.05,random,49,0.2107479326768491,0.0136054421768707,0.6712328767123288,Lightning7,MrSQM
0.05,top,49,0.3941557079449748,0.1020408163265306,0.6712328767123288,Lightning7,MrSQM
0.1,bottom,49,0.3404055481357835,0.0408163265306122,0.6712328767123288,Lightning7,MrSQM
0.1,random,49,0.564141922335891,0.1224489795918367,0.6712328767123288,Lightning7,MrSQM
0.1,top,49,0.7182139473617275,0.1224489795918367,0.6712328767123288,Lightning7,MrSQM
0.2,bottom,49,0.5709460684425448,0.0408163265306122,0.6712328767123288,Lightning7,MrSQM
0.2,random,49,0.9288524710117018,0.1700680272108843,0.6712328767123288,Lightning7,MrSQM
0.2,top,49,1.560219383253123,0.2040816326530612,0.6712328767123288,Lightning7,MrSQM
0.05,bottom,50,0.4689981696782092,0.04,0.942004264392324,Mallat,MrSQM
0.05,random,50,1.3065641363385505,0.06,0.942004264392324,Mallat,MrSQM
0.05,top,50,1.7187886588158774,0.04,0.942004264392324,Mallat,MrSQM
0.1,bottom,50,0.9087553027683964,0.06,0.942004264392324,Mallat,MrSQM
0.1,random,50,1.930470641357348,0.1133333333333333,0.942004264392324,Mallat,MrSQM
0.1,top,50,2.352532984986192,0.2,0.942004264392324,Mallat,MrSQM
0.2,bottom,50,1.7589464474822016,0.1,0.942004264392324,Mallat,MrSQM
0.2,random,50,2.7930856893392177,0.2066666666666666,0.942004264392324,Mallat,MrSQM
0.2,top,50,3.423414807216844,0.48,0.942004264392324,Mallat,MrSQM
0.05,bottom,50,0.4598337658957597,0.0,0.8833333333333333,Meat,MrSQM
0.05,random,50,1.4017417661748426,0.0333333333333333,0.8833333333333333,Meat,MrSQM
0.05,top,50,2.360791468244015,0.0,0.8833333333333333,Meat,MrSQM
0.1,bottom,50,0.6507752084919762,0.0,0.8833333333333333,Meat,MrSQM
0.1,random,50,1.5700674969638329,0.0333333333333333,0.8833333333333333,Meat,MrSQM
0.1,top,50,2.6084396802473213,0.02,0.8833333333333333,Meat,MrSQM
0.2,bottom,50,0.8310669759648479,0.02,0.8833333333333333,Meat,MrSQM
0.2,random,50,2.0901921246392106,0.0133333333333333,0.8833333333333333,Meat,MrSQM
0.2,top,50,2.9108262634237128,0.02,0.8833333333333333,Meat,MrSQM
0.05,bottom,50,0.8092896128324455,0.06,0.675,MedicalImages,MrSQM
0.05,random,50,0.9891848522836852,0.1066666666666666,0.675,MedicalImages,MrSQM
0.05,top,50,1.066241387361962,0.12,0.675,MedicalImages,MrSQM
0.1,bottom,50,1.2708070729159804,0.12,0.675,MedicalImages,MrSQM
0.1,random,50,1.575992904978337,0.1933333333333333,0.675,MedicalImages,MrSQM
0.1,top,50,1.5029027040387686,0.16,0.675,MedicalImages,MrSQM
0.2,bottom,50,1.7747344382290993,0.22,0.675,MedicalImages,MrSQM
0.2,random,50,2.040875744444849,0.2133333333333333,0.675,MedicalImages,MrSQM
0.2,top,50,2.201687802218302,0.28,0.675,MedicalImages,MrSQM
0.05,bottom,50,0.9840754865823352,0.08,0.8822768434670116,MelbournePedestrian,MrSQM
0.05,random,50,3.842448774663609,0.2733333333333333,0.8822768434670116,MelbournePedestrian,MrSQM
0.05,top,50,3.781682726828846,0.28,0.8822768434670116,MelbournePedestrian,MrSQM
0.1,bottom,50,1.4976898008419377,0.08,0.8822768434670116,MelbournePedestrian,MrSQM
0.1,random,50,5.1666835174950565,0.46,0.8822768434670116,MelbournePedestrian,MrSQM
0.1,top,50,5.253511436844711,0.44,0.8822768434670116,MelbournePedestrian,MrSQM
0.2,bottom,50,3.008072614799445,0.28,0.8822768434670116,MelbournePedestrian,MrSQM
0.2,random,50,8.236031723209443,0.8666666666666667,0.8822768434670116,MelbournePedestrian,MrSQM
0.2,top,50,7.753711039382058,0.88,0.8822768434670116,MelbournePedestrian,MrSQM
0.05,bottom,50,0.4581664716371112,0.14,0.5454545454545454,MiddlePhalanxOutlineAgeGroup,MrSQM
0.05,random,50,0.8379691044633307,0.2533333333333333,0.5454545454545454,MiddlePhalanxOutlineAgeGroup,MrSQM
0.05,top,50,0.9731213838178656,0.3,0.5454545454545454,MiddlePhalanxOutlineAgeGroup,MrSQM
0.1,bottom,50,0.7067375861606646,0.12,0.5454545454545454,MiddlePhalanxOutlineAgeGroup,MrSQM
0.1,random,50,1.333765198181308,0.3133333333333333,0.5454545454545454,MiddlePhalanxOutlineAgeGroup,MrSQM
0.1,top,50,1.290985033586591,0.38,0.5454545454545454,MiddlePhalanxOutlineAgeGroup,MrSQM
0.2,bottom,50,1.840476067156589,0.44,0.5454545454545454,MiddlePhalanxOutlineAgeGroup,MrSQM
0.2,random,50,2.4053844828187665,0.6333333333333333,0.5454545454545454,MiddlePhalanxOutlineAgeGroup,MrSQM
0.2,top,50,2.449848458823634,0.52,0.5454545454545454,MiddlePhalanxOutlineAgeGroup,MrSQM
0.05,bottom,50,0.4759036820498183,0.18,0.7835051546391752,MiddlePhalanxOutlineCorrect,MrSQM
0.05,random,50,0.8902355625481816,0.28,0.7835051546391752,MiddlePhalanxOutlineCorrect,MrSQM
0.05,top,50,2.552212963405412,0.66,0.7835051546391752,MiddlePhalanxOutlineCorrect,MrSQM
0.1,bottom,50,0.6411780247427346,0.14,0.7835051546391752,MiddlePhalanxOutlineCorrect,MrSQM
0.1,random,50,1.2791955457380306,0.3533333333333333,0.7835051546391752,MiddlePhalanxOutlineCorrect,MrSQM
0.1,top,50,2.3365260142945696,0.64,0.7835051546391752,MiddlePhalanxOutlineCorrect,MrSQM
0.2,bottom,50,0.8843145520302818,0.2,0.7835051546391752,MiddlePhalanxOutlineCorrect,MrSQM
0.2,random,50,1.1906260329714764,0.3266666666666666,0.7835051546391752,MiddlePhalanxOutlineCorrect,MrSQM
0.2,top,50,1.95376716746776,0.5,0.7835051546391752,MiddlePhalanxOutlineCorrect,MrSQM
0.05,bottom,50,1.5863827782869222,0.1,0.512987012987013,MiddlePhalanxTW,MrSQM
0.05,random,50,1.939551793722796,0.1666666666666666,0.512987012987013,MiddlePhalanxTW,MrSQM
0.05,top,50,2.246396419900317,0.1,0.512987012987013,MiddlePhalanxTW,MrSQM
0.1,bottom,50,2.518208557714708,0.2,0.512987012987013,MiddlePhalanxTW,MrSQM
0.1,random,50,2.675079471024465,0.22,0.512987012987013,MiddlePhalanxTW,MrSQM
0.1,top,50,2.984386613182425,0.2,0.512987012987013,MiddlePhalanxTW,MrSQM
0.2,bottom,50,2.76609867438209,0.18,0.512987012987013,MiddlePhalanxTW,MrSQM
0.2,random,50,2.8129704301556706,0.1933333333333333,0.512987012987013,MiddlePhalanxTW,MrSQM
0.2,top,50,3.5133138519170632,0.24,0.512987012987013,MiddlePhalanxTW,MrSQM
0.05,bottom,50,0.0255263807772125,0.0,0.9657731958762886,MixedShapesRegularTrain,MrSQM
0.05,random,50,0.3543762825486277,0.0066666666666666,0.9657731958762886,MixedShapesRegularTrain,MrSQM
0.05,top,50,0.9789412648364167,0.02,0.9657731958762886,MixedShapesRegularTrain,MrSQM
0.1,bottom,50,0.2511104968826186,0.0,0.9657731958762886,MixedShapesRegularTrain,MrSQM
0.1,random,50,0.8552641356791265,0.0133333333333333,0.9657731958762886,MixedShapesRegularTrain,MrSQM
0.1,top,50,1.246193861912039,0.04,0.9657731958762886,MixedShapesRegularTrain,MrSQM
0.2,bottom,50,1.1761615215972154,0.12,0.9657731958762886,MixedShapesRegularTrain,MrSQM
0.2,random,50,1.746620239019284,0.0666666666666666,0.9657731958762886,MixedShapesRegularTrain,MrSQM
0.2,top,50,2.030816723841949,0.1,0.9657731958762886,MixedShapesRegularTrain,MrSQM
0.05,bottom,50,0.0989768586971457,0.0,0.9381443298969072,MixedShapesSmallTrain,MrSQM
0.05,random,50,0.1333507950394191,0.0066666666666666,0.9381443298969072,MixedShapesSmallTrain,MrSQM
0.05,top,50,0.5368874649799605,0.02,0.9381443298969072,MixedShapesSmallTrain,MrSQM
0.1,bottom,50,0.2529263875985133,0.0,0.9381443298969072,MixedShapesSmallTrain,MrSQM
0.1,random,50,0.2958802763912132,0.0,0.9381443298969072,MixedShapesSmallTrain,MrSQM
0.1,top,50,0.7615742347100236,0.04,0.9381443298969072,MixedShapesSmallTrain,MrSQM
0.2,bottom,50,0.60968113769173,0.08,0.9381443298969072,MixedShapesSmallTrain,MrSQM
0.2,random,50,0.7746655932923397,0.0533333333333333,0.9381443298969072,MixedShapesSmallTrain,MrSQM
0.2,top,50,1.2219857150239155,0.06,0.9381443298969072,MixedShapesSmallTrain,MrSQM
0.05,bottom,50,0.0338116704674813,0.0,0.9440894568690096,MoteStrain,MrSQM
0.05,random,50,0.2271328034659515,0.0333333333333333,0.9440894568690096,MoteStrain,MrSQM
0.05,top,50,0.5362825915065212,0.04,0.9440894568690096,MoteStrain,MrSQM
0.1,bottom,50,0.0156849839289846,0.02,0.9440894568690096,MoteStrain,MrSQM
0.1,random,50,0.3921807573514969,0.0266666666666666,0.9440894568690096,MoteStrain,MrSQM
0.1,top,50,0.719780020776147,0.1,0.9440894568690096,MoteStrain,MrSQM
0.2,bottom,50,0.2429722279175888,0.0,0.9440894568690096,MoteStrain,MrSQM
0.2,random,50,0.6978673961567466,0.1133333333333333,0.9440894568690096,MoteStrain,MrSQM
0.2,top,50,0.888364974717939,0.16,0.9440894568690096,MoteStrain,MrSQM
0.05,bottom,50,2.4626116081513225,0.1,0.9134860050890584,NonInvasiveFetalECGThorax1,MrSQM
0.05,random,50,2.577041595822108,0.0866666666666666,0.9134860050890584,NonInvasiveFetalECGThorax1,MrSQM
0.05,top,50,2.901138556056488,0.14,0.9134860050890584,NonInvasiveFetalECGThorax1,MrSQM
0.1,bottom,50,3.5743119036955107,0.14,0.9134860050890584,NonInvasiveFetalECGThorax1,MrSQM
0.1,random,50,3.637849575361398,0.2133333333333333,0.9134860050890584,NonInvasiveFetalECGThorax1,MrSQM
0.1,top,50,3.680037743109484,0.2,0.9134860050890584,NonInvasiveFetalECGThorax1,MrSQM
0.2,bottom,50,4.31534743043881,0.24,0.9134860050890584,NonInvasiveFetalECGThorax1,MrSQM
0.2,random,50,4.607170544231638,0.24,0.9134860050890584,NonInvasiveFetalECGThorax1,MrSQM
0.2,top,50,4.667289030192966,0.32,0.9134860050890584,NonInvasiveFetalECGThorax1,MrSQM
0.05,bottom,50,3.877239805067498,0.02,0.926208651399491,NonInvasiveFetalECGThorax2,MrSQM
0.05,random,50,4.395643652702751,0.0666666666666666,0.926208651399491,NonInvasiveFetalECGThorax2,MrSQM
0.05,top,50,5.582224045730928,0.16,0.926208651399491,NonInvasiveFetalECGThorax2,MrSQM
0.1,bottom,50,5.835741653802382,0.02,0.926208651399491,NonInvasiveFetalECGThorax2,MrSQM
0.1,random,50,6.147039668018368,0.1333333333333333,0.926208651399491,NonInvasiveFetalECGThorax2,MrSQM
0.1,top,50,6.743656540886511,0.26,0.926208651399491,NonInvasiveFetalECGThorax2,MrSQM
0.2,bottom,50,7.377764857409216,0.1,0.926208651399491,NonInvasiveFetalECGThorax2,MrSQM
0.2,random,50,7.932594341378657,0.22,0.926208651399491,NonInvasiveFetalECGThorax2,MrSQM
