fraction,mode,n_samples,mean_score_drop,flip_rate,base_accuracy,dataset,model
0.05,bottom,50,0.0640554547670853,0.14,0.5584415584415584,MiddlePhalanxOutlineAgeGroup,HYDRA
0.05,random,50,0.4250359862667507,0.5,0.5584415584415584,MiddlePhalanxOutlineAgeGroup,HYDRA
0.05,top,50,0.7632585289143324,0.76,0.5584415584415584,MiddlePhalanxOutlineAgeGroup,HYDRA
0.1,bottom,50,-0.0428770310262113,0.16,0.5584415584415584,MiddlePhalanxOutlineAgeGroup,HYDRA
0.1,random,50,0.5002427296950632,0.54,0.5584415584415584,MiddlePhalanxOutlineAgeGroup,HYDRA
0.1,top,50,1.051085694798386,0.84,0.5584415584415584,MiddlePhalanxOutlineAgeGroup,HYDRA
0.2,bottom,50,0.1426891667471493,0.36,0.5584415584415584,MiddlePhalanxOutlineAgeGroup,HYDRA
0.2,random,50,0.9064696009478168,0.7266666666666667,0.5584415584415584,MiddlePhalanxOutlineAgeGroup,HYDRA
0.2,top,50,1.490589445076539,0.92,0.5584415584415584,MiddlePhalanxOutlineAgeGroup,HYDRA
0.05,bottom,50,0.1881639520565007,0.14,0.8384879725085911,MiddlePhalanxOutlineCorrect,HYDRA
0.05,random,50,0.1605443271641585,0.22,0.8384879725085911,MiddlePhalanxOutlineCorrect,HYDRA
0.05,top,50,0.3443312124492657,0.56,0.8384879725085911,MiddlePhalanxOutlineCorrect,HYDRA
0.1,bottom,50,0.2419604655159898,0.16,0.8384879725085911,MiddlePhalanxOutlineCorrect,HYDRA
0.1,random,50,0.3000066894204676,0.3666666666666666,0.8384879725085911,MiddlePhalanxOutlineCorrect,HYDRA
0.1,top,50,0.4250216519061742,0.56,0.8384879725085911,MiddlePhalanxOutlineCorrect,HYDRA
0.2,bottom,50,0.2255960302221168,0.16,0.8384879725085911,MiddlePhalanxOutlineCorrect,HYDRA
0.2,random,50,0.2952068852988237,0.3266666666666666,0.8384879725085911,MiddlePhalanxOutlineCorrect,HYDRA
0.2,top,50,0.5042117325393588,0.56,0.8384879725085911,MiddlePhalanxOutlineCorrect,HYDRA
0.05,bottom,50,0.5227345772895263,0.26,0.5584415584415584,MiddlePhalanxTW,HYDRA
0.05,random,50,0.3639595698737292,0.2933333333333333,0.5584415584415584,MiddlePhalanxTW,HYDRA
0.05,top,50,0.277866177793038,0.32,0.5584415584415584,MiddlePhalanxTW,HYDRA
0.1,bottom,50,0.5430295887734884,0.54,0.5584415584415584,MiddlePhalanxTW,HYDRA
0.1,random,50,0.4408301090718724,0.3333333333333333,0.5584415584415584,MiddlePhalanxTW,HYDRA
0.1,top,50,0.381836047957018,0.32,0.5584415584415584,MiddlePhalanxTW,HYDRA
0.2,bottom,50,0.4355348498633984,0.76,0.5584415584415584,MiddlePhalanxTW,HYDRA
0.2,random,50,0.3452429349196722,0.4266666666666666,0.5584415584415584,MiddlePhalanxTW,HYDRA
0.2,top,50,0.13836784457874,0.3,0.5584415584415584,MiddlePhalanxTW,HYDRA
0.05,bottom,50,0.0406866320646309,0.02,0.9329073482428116,MoteStrain,HYDRA
0.05,random,50,0.0691636665918829,0.0066666666666666,0.9329073482428116,MoteStrain,HYDRA
0.05,top,50,0.0531321981765828,0.0,0.9329073482428116,MoteStrain,HYDRA
0.1,bottom,50,0.0914085854369558,0.02,0.9329073482428116,MoteStrain,HYDRA
0.1,random,50,0.1186383218934025,0.0266666666666666,0.9329073482428116,MoteStrain,HYDRA
0.1,top,50,0.0739800658992964,0.0,0.9329073482428116,MoteStrain,HYDRA
0.2,bottom,50,0.1549260723913179,0.02,0.9329073482428116,MoteStrain,HYDRA
0.2,random,50,0.1851187380953387,0.04,0.9329073482428116,MoteStrain,HYDRA
0.2,top,50,0.1275343211171918,0.02,0.9329073482428116,MoteStrain,HYDRA
0.05,bottom,50,0.1298251554663579,0.04,0.8135198135198135,PhalangesOutlinesCorrect,HYDRA
0.05,random,50,0.3226108019684325,0.2933333333333333,0.8135198135198135,PhalangesOutlinesCorrect,HYDRA
0.05,top,50,0.6375875545262739,0.54,0.8135198135198135,PhalangesOutlinesCorrect,HYDRA
0.1,bottom,50,0.1122359008945833,0.08,0.8135198135198135,PhalangesOutlinesCorrect,HYDRA
0.1,random,50,0.5186311647038767,0.4066666666666666,0.8135198135198135,PhalangesOutlinesCorrect,HYDRA
0.1,top,50,0.7727145024491686,0.7,0.8135198135198135,PhalangesOutlinesCorrect,HYDRA
0.2,bottom,50,0.0972719059851398,0.14,0.8135198135198135,PhalangesOutlinesCorrect,HYDRA
0.2,random,50,0.6472272892638771,0.4066666666666666,0.8135198135198135,PhalangesOutlinesCorrect,HYDRA
0.2,top,50,1.3051881417935849,0.72,0.8135198135198135,PhalangesOutlinesCorrect,HYDRA
0.05,bottom,50,0.1715110495427854,0.0,1.0,Plane,HYDRA
0.05,random,50,0.2507733941267685,0.0,1.0,Plane,HYDRA
0.05,top,50,0.3625623040916574,0.0,1.0,Plane,HYDRA
0.1,bottom,50,0.249966154633848,0.0,1.0,Plane,HYDRA
0.1,random,50,0.3950118536573424,0.0,1.0,Plane,HYDRA
0.1,top,50,0.4550768086612469,0.08,1.0,Plane,HYDRA
0.2,bottom,50,0.4681865926755533,0.08,1.0,Plane,HYDRA
0.2,random,50,0.589093700431247,0.0733333333333333,1.0,Plane,HYDRA
0.2,top,50,0.6263143462227801,0.1,1.0,Plane,HYDRA
0.05,bottom,50,0.0016924702780683,0.0,0.9722222222222222,PowerCons,HYDRA
0.05,random,50,0.0331531084553795,0.0,0.9722222222222222,PowerCons,HYDRA
0.05,top,50,0.0477169046133352,0.04,0.9722222222222222,PowerCons,HYDRA
0.1,bottom,50,-0.0136968769938212,0.0,0.9722222222222222,PowerCons,HYDRA
0.1,random,50,0.0466814445577796,0.0066666666666666,0.9722222222222222,PowerCons,HYDRA
0.1,top,50,0.0842519192199556,0.06,0.9722222222222222,PowerCons,HYDRA
0.2,bottom,50,0.009597252326062,0.0,0.9722222222222222,PowerCons,HYDRA
0.2,random,50,0.0954031323072927,0.0466666666666666,0.9722222222222222,PowerCons,HYDRA
0.2,top,50,0.1867574668182297,0.16,0.9722222222222222,PowerCons,HYDRA
0.05,bottom,50,0.2476219588850262,0.3,0.8634146341463415,ProximalPhalanxOutlineAgeGroup,HYDRA
0.05,random,50,0.4624396216165212,0.48,0.8634146341463415,ProximalPhalanxOutlineAgeGroup,HYDRA
0.05,top,50,0.4920371126955863,0.38,0.8634146341463415,ProximalPhalanxOutlineAgeGroup,HYDRA
0.1,bottom,50,0.1485941588148095,0.36,0.8634146341463415,ProximalPhalanxOutlineAgeGroup,HYDRA
0.1,random,50,0.5454081274490964,0.6266666666666666,0.8634146341463415,ProximalPhalanxOutlineAgeGroup,HYDRA
0.1,top,50,0.8407786539026723,0.76,0.8634146341463415,ProximalPhalanxOutlineAgeGroup,HYDRA
0.2,bottom,50,-0.2439380823075428,0.28,0.8634146341463415,ProximalPhalanxOutlineAgeGroup,HYDRA
0.2,random,50,0.7888506145269645,0.7666666666666667,0.8634146341463415,ProximalPhalanxOutlineAgeGroup,HYDRA
0.2,top,50,1.76465524292095,0.88,0.8634146341463415,ProximalPhalanxOutlineAgeGroup,HYDRA
0.05,bottom,50,0.1319088258321413,0.04,0.9106529209621992,ProximalPhalanxOutlineCorrect,HYDRA
0.05,random,50,0.2365111261320391,0.14,0.9106529209621992,ProximalPhalanxOutlineCorrect,HYDRA
0.05,top,50,0.2450082803878294,0.02,0.9106529209621992,ProximalPhalanxOutlineCorrect,HYDRA
0.1,bottom,50,0.252076676063586,0.02,0.9106529209621992,ProximalPhalanxOutlineCorrect,HYDRA
0.1,random,50,0.6107109597372379,0.32,0.9106529209621992,ProximalPhalanxOutlineCorrect,HYDRA
0.1,top,50,0.7247651049263939,0.44,0.9106529209621992,ProximalPhalanxOutlineCorrect,HYDRA
0.2,bottom,50,0.2497048077646409,0.06,0.9106529209621992,ProximalPhalanxOutlineCorrect,HYDRA
0.2,random,50,1.0953223434310464,0.68,0.9106529209621992,ProximalPhalanxOutlineCorrect,HYDRA
0.2,top,50,2.260799123433708,0.86,0.9106529209621992,ProximalPhalanxOutlineCorrect,HYDRA
0.05,bottom,50,0.5726828128625374,0.22,0.7853658536585366,ProximalPhalanxTW,HYDRA
0.05,random,50,0.436557640217975,0.3066666666666666,0.7853658536585366,ProximalPhalanxTW,HYDRA
0.05,top,50,0.1933774753331566,0.16,0.7853658536585366,ProximalPhalanxTW,HYDRA
0.1,bottom,50,0.6369015725140555,0.66,0.7853658536585366,ProximalPhalanxTW,HYDRA
0.1,random,50,0.4919629656620591,0.4266666666666666,0.7853658536585366,ProximalPhalanxTW,HYDRA
0.1,top,50,0.1183608563563196,0.22,0.7853658536585366,ProximalPhalanxTW,HYDRA
0.2,bottom,50,0.7852640117350197,0.74,0.7853658536585366,ProximalPhalanxTW,HYDRA
0.2,random,50,0.3151230694246233,0.44,0.7853658536585366,ProximalPhalanxTW,HYDRA
0.2,top,50,1.7720352719363677e-06,0.42,0.7853658536585366,ProximalPhalanxTW,HYDRA
0.05,bottom,50,0.0435435210632709,0.0,0.4746666666666667,RefrigerationDevices,HYDRA
0.05,random,50,0.0449236373478186,0.0,0.4746666666666667,RefrigerationDevices,HYDRA
0.05,top,50,0.1202104573572269,0.04,0.4746666666666667,RefrigerationDevices,HYDRA
0.1,bottom,50,0.173397522942029,0.04,0.4746666666666667,RefrigerationDevices,HYDRA
0.1,random,50,0.1254726551097642,0.0733333333333333,0.4746666666666667,RefrigerationDevices,HYDRA
0.1,top,50,0.2139132603100205,0.14,0.4746666666666667,RefrigerationDevices,HYDRA
0.2,bottom,50,0.3131902264793084,0.24,0.4746666666666667,RefrigerationDevices,HYDRA
0.2,random,50,0.3620321090183141,0.2866666666666666,0.4746666666666667,RefrigerationDevices,HYDRA
0.2,top,50,0.4512583787167887,0.32,0.4746666666666667,RefrigerationDevices,HYDRA
0.05,bottom,50,0.0294258341602502,0.02,0.9201331114808652,SonyAIBORobotSurface1,HYDRA
0.05,random,50,0.0519815134756012,0.0199999999999999,0.9201331114808652,SonyAIBORobotSurface1,HYDRA
0.05,top,50,0.1657109324867541,0.02,0.9201331114808652,SonyAIBORobotSurface1,HYDRA
0.1,bottom,50,0.027427132877363,0.0,0.9201331114808652,SonyAIBORobotSurface1,HYDRA
0.1,random,50,0.0719241241407937,0.0399999999999999,0.9201331114808652,SonyAIBORobotSurface1,HYDRA
0.1,top,50,0.2243073397533016,0.1,0.9201331114808652,SonyAIBORobotSurface1,HYDRA
0.2,bottom,50,0.0866439471235764,0.04,0.9201331114808652,SonyAIBORobotSurface1,HYDRA
0.2,random,50,0.1557798707632595,0.08,0.9201331114808652,SonyAIBORobotSurface1,HYDRA
0.2,top,50,0.2838713428701408,0.12,0.9201331114808652,SonyAIBORobotSurface1,HYDRA
0.05,bottom,50,0.020724466559561,0.02,0.9412381951731374,SonyAIBORobotSurface2,HYDRA
0.05,random,50,0.0616033170597893,0.0133333333333333,0.9412381951731374,SonyAIBORobotSurface2,HYDRA
0.05,top,50,0.1478794647180538,0.02,0.9412381951731374,SonyAIBORobotSurface2,HYDRA
0.1,bottom,50,0.020290132845686,0.02,0.9412381951731374,SonyAIBORobotSurface2,HYDRA
0.1,random,50,0.094120784592258,0.04,0.9412381951731374,SonyAIBORobotSurface2,HYDRA
0.1,top,50,0.1331096123062312,0.08,0.9412381951731374,SonyAIBORobotSurface2,HYDRA
0.2,bottom,50,0.139266416913569,0.04,0.9412381951731374,SonyAIBORobotSurface2,HYDRA
0.2,random,50,0.1655694397970617,0.0733333333333333,0.9412381951731374,SonyAIBORobotSurface2,HYDRA
0.2,top,50,0.2715749358021732,0.16,0.9412381951731374,SonyAIBORobotSurface2,HYDRA
0.05,bottom,50,0.1773506794238067,0.02,0.976,SwedishLeaf,HYDRA
0.05,random,50,0.2711924429339254,0.02,0.976,SwedishLeaf,HYDRA
0.05,top,50,0.3619159151151525,0.06,0.976,SwedishLeaf,HYDRA
0.1,bottom,50,0.2498809347297576,0.02,0.976,SwedishLeaf,HYDRA
0.1,random,50,0.3869598948518858,0.0399999999999999,0.976,SwedishLeaf,HYDRA
0.1,top,50,0.4594077824774729,0.06,0.976,SwedishLeaf,HYDRA
0.2,bottom,50,0.4405256178235679,0.16,0.976,SwedishLeaf,HYDRA
0.2,random,50,0.561291361877107,0.1266666666666666,0.976,SwedishLeaf,HYDRA
0.2,top,50,0.6202809869841122,0.3,0.976,SwedishLeaf,HYDRA
0.05,bottom,50,0.0145928196618374,0.0,0.9633333333333334,SyntheticControl,HYDRA
0.05,random,50,0.0706025791249858,0.0,0.9633333333333334,SyntheticControl,HYDRA
0.05,top,50,0.1947041288432945,0.0,0.9633333333333334,SyntheticControl,HYDRA
0.1,bottom,50,0.0395521137479614,0.0,0.9633333333333334,SyntheticControl,HYDRA
0.1,random,50,0.1769896345023042,0.0,0.9633333333333334,SyntheticControl,HYDRA
0.1,top,50,0.2977906583686887,0.0,0.9633333333333334,SyntheticControl,HYDRA
0.2,bottom,50,0.1579961772822364,0.0,0.9633333333333334,SyntheticControl,HYDRA
0.2,random,50,0.3405622665075023,0.0266666666666666,0.9633333333333334,SyntheticControl,HYDRA
0.2,top,50,0.4895065224406321,0.18,0.9633333333333334,SyntheticControl,HYDRA
0.05,bottom,50,-0.0153251540976383,0.0,0.9991220368744512,TwoLeadECG,HYDRA
0.05,random,50,0.1380034234986787,0.1133333333333333,0.9991220368744512,TwoLeadECG,HYDRA
0.05,top,50,0.305866082138621,0.24,0.9991220368744512,TwoLeadECG,HYDRA
0.1,bottom,50,-0.034030320894283,0.0,0.9991220368744512,TwoLeadECG,HYDRA
0.1,random,50,0.1798495758511905,0.1733333333333333,0.9991220368744512,TwoLeadECG,HYDRA
0.1,top,50,0.3711900487066804,0.44,0.9991220368744512,TwoLeadECG,HYDRA
0.2,bottom,50,0.0914296754257917,0.0,0.9991220368744512,TwoLeadECG,HYDRA
0.2,random,50,0.249953032243764,0.24,0.9991220368744512,TwoLeadECG,HYDRA
0.2,top,50,0.6565597977936583,0.48,0.9991220368744512,TwoLeadECG,HYDRA
0.05,bottom,50,0.3887329854955954,0.14,0.987,TwoPatterns,HYDRA
0.05,random,50,0.1484103656378835,0.0866666666666666,0.987,TwoPatterns,HYDRA
0.05,top,50,-0.0017010477396036,0.0,0.987,TwoPatterns,HYDRA
0.1,bottom,50,0.5627544134950001,0.32,0.987,TwoPatterns,HYDRA
0.1,random,50,0.2201693034420306,0.16,0.987,TwoPatterns,HYDRA
0.1,top,50,-0.036170104959697,0.0,0.987,TwoPatterns,HYDRA
0.2,bottom,50,0.6837349778689134,0.5,0.987,TwoPatterns,HYDRA
0.2,random,50,0.3847435980741515,0.32,0.987,TwoPatterns,HYDRA
0.2,top,50,-0.0949472991319692,0.04,0.987,TwoPatterns,HYDRA
0.05,bottom,50,0.0452816428023678,0.0,1.0,Wafer,HYDRA
0.05,random,50,0.0713362289626371,0.0,1.0,Wafer,HYDRA
0.05,top,50,0.1049634511749621,0.0,1.0,Wafer,HYDRA
0.1,bottom,50,0.0987886130521583,0.0,1.0,Wafer,HYDRA
0.1,random,50,0.0420778534813119,0.0,1.0,Wafer,HYDRA
0.1,top,50,0.2001222794243098,0.0,1.0,Wafer,HYDRA
0.2,bottom,50,0.0943588917116377,0.0,1.0,Wafer,HYDRA
0.2,random,50,0.0572456270445291,0.0,1.0,Wafer,HYDRA
0.2,top,50,0.2702973467584842,0.0,1.0,Wafer,HYDRA
0.05,bottom,50,0.3618828097224935,0.28,0.8132992327365729,Adiac,HYDRA
0.05,random,50,0.3542221209899786,0.2933333333333333,0.8132992327365729,Adiac,HYDRA
0.05,top,50,0.3494566740737891,0.26,0.8132992327365729,Adiac,HYDRA
0.1,bottom,50,0.48701649834924,0.48,0.8132992327365729,Adiac,HYDRA
0.1,random,50,0.5089484836583235,0.5466666666666666,0.8132992327365729,Adiac,HYDRA
0.1,top,50,0.507951610499217,0.4,0.8132992327365729,Adiac,HYDRA
0.2,bottom,50,0.6002202382278602,0.82,0.8132992327365729,Adiac,HYDRA
0.2,random,50,0.6894809550921553,0.7866666666666667,0.8132992327365729,Adiac,HYDRA
0.2,top,50,0.6705587940074167,0.72,0.8132992327365729,Adiac,HYDRA
0.05,bottom,50,-0.0094125983469721,0.0,0.69,AllGestureWiimoteX,HYDRA
0.05,random,50,0.0805088398381068,0.0799999999999999,0.69,AllGestureWiimoteX,HYDRA
0.05,top,50,0.3066636817950317,0.32,0.69,AllGestureWiimoteX,HYDRA
0.1,bottom,50,0.0624613406301702,0.12,0.69,AllGestureWiimoteX,HYDRA
0.1,random,50,0.2168078716816472,0.3066666666666666,0.69,AllGestureWiimoteX,HYDRA
0.1,top,50,0.633531810312522,0.84,0.69,AllGestureWiimoteX,HYDRA
0.2,bottom,50,0.3246439133795591,0.7,0.69,AllGestureWiimoteX,HYDRA
0.2,random,50,0.749476388618166,0.9066666666666668,0.69,AllGestureWiimoteX,HYDRA
0.2,top,50,1.5015406327378693,1.0,0.69,AllGestureWiimoteX,HYDRA
0.05,bottom,50,0.0914941561365232,0.04,0.7171428571428572,AllGestureWiimoteY,HYDRA
0.05,random,50,0.1198850918422593,0.06,0.7171428571428572,AllGestureWiimoteY,HYDRA
0.05,top,50,0.3728165753953463,0.04,0.7171428571428572,AllGestureWiimoteY,HYDRA
0.1,bottom,50,0.1397703014290534,0.06,0.7171428571428572,AllGestureWiimoteY,HYDRA
0.1,random,50,0.1714075430556275,0.1133333333333333,0.7171428571428572,AllGestureWiimoteY,HYDRA
0.1,top,50,0.5626391777856591,0.4,0.7171428571428572,AllGestureWiimoteY,HYDRA
0.2,bottom,50,0.0423322644972521,0.08,0.7171428571428572,AllGestureWiimoteY,HYDRA
0.2,random,50,0.1656818978578449,0.26,0.7171428571428572,AllGestureWiimoteY,HYDRA
0.2,top,50,0.5295732411072034,0.58,0.7171428571428572,AllGestureWiimoteY,HYDRA
0.05,bottom,50,0.0080022563458296,0.04,0.6942857142857143,AllGestureWiimoteZ,HYDRA
0.05,random,50,0.106951849674561,0.16,0.6942857142857143,AllGestureWiimoteZ,HYDRA
0.05,top,50,0.4182606969270094,0.58,0.6942857142857143,AllGestureWiimoteZ,HYDRA
0.1,bottom,50,0.1782870505592236,0.3,0.6942857142857143,AllGestureWiimoteZ,HYDRA
0.1,random,50,0.3373178294443416,0.4466666666666666,0.6942857142857143,AllGestureWiimoteZ,HYDRA
0.1,top,50,0.7171166300254436,0.88,0.6942857142857143,AllGestureWiimoteZ,HYDRA
0.2,bottom,50,0.6348234707662126,0.98,0.6942857142857143,AllGestureWiimoteZ,HYDRA
0.2,random,50,0.828624044273508,0.9933333333333332,0.6942857142857143,AllGestureWiimoteZ,HYDRA
0.2,top,50,1.2198699731254603,1.0,0.6942857142857143,AllGestureWiimoteZ,HYDRA
0.05,bottom,50,0.056028137829329,0.0,0.994927536231884,CinCECGTorso,HYDRA
0.05,random,50,0.0643193267627544,0.0133333333333333,0.994927536231884,CinCECGTorso,HYDRA
0.05,top,50,0.1105655825488561,0.02,0.994927536231884,CinCECGTorso,HYDRA
0.1,bottom,50,0.112657471139092,0.0,0.994927536231884,CinCECGTorso,HYDRA
0.1,random,50,0.128114954415858,0.0333333333333333,0.994927536231884,CinCECGTorso,HYDRA
0.1,top,50,0.189563413143643,0.08,0.994927536231884,CinCECGTorso,HYDRA
0.2,bottom,50,0.1951062836873491,0.06,0.994927536231884,CinCECGTorso,HYDRA
0.2,random,50,0.2502199824132397,0.1066666666666666,0.994927536231884,CinCECGTorso,HYDRA
0.2,top,50,0.3165620807310595,0.14,0.994927536231884,CinCECGTorso,HYDRA
0.05,bottom,50,-0.0712535434510084,0.0,0.712,Computers,HYDRA
0.05,random,50,0.0987267588077363,0.0466666666666666,0.712,Computers,HYDRA
0.05,top,50,0.1916208387118335,0.08,0.712,Computers,HYDRA
0.1,bottom,50,-0.1399081608360139,0.0,0.712,Computers,HYDRA
0.1,random,50,0.1799826101653531,0.04,0.712,Computers,HYDRA
0.1,top,50,0.322397912673834,0.12,0.712,Computers,HYDRA
0.2,bottom,50,-0.1311717387909781,0.0,0.712,Computers,HYDRA
0.2,random,50,0.2341878511759029,0.0466666666666666,0.712,Computers,HYDRA
0.2,top,50,0.3616323287173613,0.04,0.712,Computers,HYDRA
0.05,bottom,50,-0.0471609686830774,0.16,0.5773480662983426,EOGHorizontalSignal,HYDRA
0.05,random,50,0.0326714106587699,0.2066666666666666,0.5773480662983426,EOGHorizontalSignal,HYDRA
0.05,top,50,0.226932763161654,0.42,0.5773480662983426,EOGHorizontalSignal,HYDRA
0.1,bottom,50,-0.0275561948300717,0.24,0.5773480662983426,EOGHorizontalSignal,HYDRA
0.1,random,50,0.0929079691577693,0.34,0.5773480662983426,EOGHorizontalSignal,HYDRA
0.1,top,50,0.3401455489714077,0.54,0.5773480662983426,EOGHorizontalSignal,HYDRA
0.2,bottom,50,0.0587275242090077,0.54,0.5773480662983426,EOGHorizontalSignal,HYDRA
0.2,random,50,0.2091551707870132,0.62,0.5773480662983426,EOGHorizontalSignal,HYDRA
0.2,top,50,0.5285541696151903,0.8,0.5773480662983426,EOGHorizontalSignal,HYDRA
0.05,bottom,50,0.1639618097827331,0.22,0.4861878453038674,EOGVerticalSignal,HYDRA
0.05,random,50,0.1274522258365062,0.2533333333333333,0.4861878453038674,EOGVerticalSignal,HYDRA
0.05,top,50,0.4480759439906544,0.48,0.4861878453038674,EOGVerticalSignal,HYDRA
0.1,bottom,50,0.1790879909321139,0.34,0.4861878453038674,EOGVerticalSignal,HYDRA
0.1,random,50,0.2363217255021152,0.3666666666666666,0.4861878453038674,EOGVerticalSignal,HYDRA
0.1,top,50,0.5640687588915244,0.6,0.4861878453038674,EOGVerticalSignal,HYDRA
0.2,bottom,50,0.2408214915085279,0.68,0.4861878453038674,EOGVerticalSignal,HYDRA
0.2,random,50,0.3183281579105543,0.7666666666666667,0.4861878453038674,EOGVerticalSignal,HYDRA
0.2,top,50,0.6834626579580204,0.8,0.4861878453038674,EOGVerticalSignal,HYDRA
0.05,bottom,50,0.1122765878986883,0.08,0.8351648351648352,FiftyWords,HYDRA
0.05,random,50,0.1534927258873029,0.0933333333333333,0.8351648351648352,FiftyWords,HYDRA
0.05,top,50,0.2121088941083859,0.16,0.8351648351648352,FiftyWords,HYDRA
0.1,bottom,50,0.1799340534878327,0.12,0.8351648351648352,FiftyWords,HYDRA
0.1,random,50,0.2082608312999821,0.1333333333333333,0.8351648351648352,FiftyWords,HYDRA
0.1,top,50,0.2968867580443295,0.2,0.8351648351648352,FiftyWords,HYDRA
0.2,bottom,50,0.3516693345177814,0.34,0.8351648351648352,FiftyWords,HYDRA
0.2,random,50,0.3723399033663619,0.24,0.8351648351648352,FiftyWords,HYDRA
0.2,top,50,0.6112691840483553,0.34,0.8351648351648352,FiftyWords,HYDRA
0.05,bottom,50,-0.1271725877346433,0.0,1.0,Fungi,HYDRA
0.05,random,50,-0.0929147077080603,0.0533333333333333,1.0,Fungi,HYDRA
0.05,top,50,-0.1551440454394166,0.14,1.0,Fungi,HYDRA
0.1,bottom,50,-0.1290155599282961,0.0,1.0,Fungi,HYDRA
0.1,random,50,-0.07481456812177,0.0733333333333333,1.0,Fungi,HYDRA
0.1,top,50,0.2531593434593352,0.64,1.0,Fungi,HYDRA
0.2,bottom,50,-0.1256466000828951,0.02,1.0,Fungi,HYDRA
0.2,random,50,-0.0148536512472707,0.2,1.0,Fungi,HYDRA
0.2,top,50,0.3631965590578834,0.78,1.0,Fungi,HYDRA
0.05,bottom,50,0.0172301206601461,0.02,0.7461538461538462,GestureMidAirD1,HYDRA
0.05,random,50,0.1067218250212685,0.0866666666666666,0.7461538461538462,GestureMidAirD1,HYDRA
0.05,top,50,0.2272635445952397,0.14,0.7461538461538462,GestureMidAirD1,HYDRA
0.1,bottom,50,0.0242986656372555,0.08,0.7461538461538462,GestureMidAirD1,HYDRA
0.1,random,50,0.1429392231086607,0.1,0.7461538461538462,GestureMidAirD1,HYDRA
0.1,top,50,0.3427999294248045,0.18,0.7461538461538462,GestureMidAirD1,HYDRA
0.2,bottom,50,0.0239808418575603,0.12,0.7461538461538462,GestureMidAirD1,HYDRA
0.2,random,50,0.2804516210382466,0.2866666666666666,0.7461538461538462,GestureMidAirD1,HYDRA
0.2,top,50,0.6175024567266785,0.6,0.7461538461538462,GestureMidAirD1,HYDRA
0.05,bottom,50,0.0457901229717476,0.08,0.676923076923077,GestureMidAirD2,HYDRA
0.05,random,50,0.090560073695273,0.1466666666666666,0.676923076923077,GestureMidAirD2,HYDRA
0.05,top,50,0.1497383529760929,0.18,0.676923076923077,GestureMidAirD2,HYDRA
0.1,bottom,50,0.0392251945568094,0.08,0.676923076923077,GestureMidAirD2,HYDRA
0.1,random,50,0.1450896219576161,0.18,0.676923076923077,GestureMidAirD2,HYDRA
0.1,top,50,0.2837394209777372,0.38,0.676923076923077,GestureMidAirD2,HYDRA
0.2,bottom,50,0.0994305514795901,0.16,0.676923076923077,GestureMidAirD2,HYDRA
0.2,random,50,0.2321895434074324,0.3133333333333333,0.676923076923077,GestureMidAirD2,HYDRA
0.2,top,50,0.393819840742299,0.54,0.676923076923077,GestureMidAirD2,HYDRA
0.05,bottom,50,0.0151566144175388,0.04,0.4769230769230769,GestureMidAirD3,HYDRA
0.05,random,50,0.0705668603236387,0.1,0.4769230769230769,GestureMidAirD3,HYDRA
0.05,top,50,0.1738669959208066,0.24,0.4769230769230769,GestureMidAirD3,HYDRA
0.1,bottom,50,0.0144139754997957,0.08,0.4769230769230769,GestureMidAirD3,HYDRA
0.1,random,50,0.0883615079691046,0.1733333333333333,0.4769230769230769,GestureMidAirD3,HYDRA
0.1,top,50,0.2405080387814207,0.42,0.4769230769230769,GestureMidAirD3,HYDRA
0.2,bottom,50,0.0266618640360826,0.12,0.4769230769230769,GestureMidAirD3,HYDRA
0.2,random,50,0.1590353359690593,0.32,0.4769230769230769,GestureMidAirD3,HYDRA
0.2,top,50,0.3859125784432256,0.64,0.4769230769230769,GestureMidAirD3,HYDRA
0.05,bottom,50,-0.0173838784604118,0.0,0.8837209302325582,GesturePebbleZ1,HYDRA
0.05,random,50,0.0431376744641784,0.02,0.8837209302325582,GesturePebbleZ1,HYDRA
0.05,top,50,0.0692046049345242,0.02,0.8837209302325582,GesturePebbleZ1,HYDRA
0.1,bottom,50,-0.0244241897020828,0.0,0.8837209302325582,GesturePebbleZ1,HYDRA
0.1,random,50,0.0811461826578673,0.0733333333333333,0.8837209302325582,GesturePebbleZ1,HYDRA
0.1,top,50,0.1494212562751595,0.1,0.8837209302325582,GesturePebbleZ1,HYDRA
0.2,bottom,50,-0.003474961329387,0.16,0.8837209302325582,GesturePebbleZ1,HYDRA
0.2,random,50,0.138485227939425,0.18,0.8837209302325582,GesturePebbleZ1,HYDRA
0.2,top,50,0.2261015368289527,0.22,0.8837209302325582,GesturePebbleZ1,HYDRA
0.05,bottom,50,-0.0047633284916217,0.04,0.9050632911392406,GesturePebbleZ2,HYDRA
0.05,random,50,0.0600721278366047,0.0266666666666666,0.9050632911392406,GesturePebbleZ2,HYDRA
0.05,top,50,0.083099755987435,0.1,0.9050632911392406,GesturePebbleZ2,HYDRA
0.1,bottom,50,-0.0226579560112219,0.06,0.9050632911392406,GesturePebbleZ2,HYDRA
0.1,random,50,0.0661196088215014,0.1466666666666666,0.9050632911392406,GesturePebbleZ2,HYDRA
0.1,top,50,0.2102642806089435,0.18,0.9050632911392406,GesturePebbleZ2,HYDRA
0.2,bottom,50,-0.0785159558256963,0.12,0.9050632911392406,GesturePebbleZ2,HYDRA
