dataset,backend,total_time,accuracy,f1_macro,f1_weighted,target_length,seed
SmoothSubspace,mps,0.0113182089990004,0.96,0.9599966663333,0.9599966663333,12000,42
Strawberry,mps,1.7490995000043768,0.9756756756756756,0.9737172353372956,0.9757726281676746,12000,42
HandOutlines,cpu,17.210884542000713,0.9486486486486486,0.9431574691732364,0.9481234053944788,12000,42
FordB,cpu,33.572676333002164,0.8197530864197531,0.8196431294799451,0.8196871122558683,12000,42
NonInvasiveFetalECGThorax1,cpu,39.766010375002224,0.9399491094147584,0.9352545461841888,0.938385367555758,12000,42
Rock,cpu,1.1589587909984402,0.92,0.9193970503181028,0.9202955465587044,12000,42
HouseTwenty,cpu,1.7900497910013655,0.9495798319327732,0.9482608695652174,0.9495798319327732,12000,42
PigArtPressure,cpu,3.064619209006196,0.9855769230769232,0.9848595848595848,0.9848595848595848,12000,42
Chinatown,cpu,0.1212429580045864,0.9825072886297376,0.9784385214986172,0.9826711316014606,12000,42
SonyAIBORobotSurface1,cpu,0.5608763750060461,0.9201331114808652,0.919829253651704,0.9205273054213986,12000,42
SmoothSubspace,cpu,0.0423347079995437,0.96,0.9599966663333,0.9599966663333,12000,42
ItalyPowerDemand,cpu,0.3008894590020645,0.967930029154519,0.9679295445422992,0.967929908001464,12000,42
SmoothSubspace,cpu,0.0439629579996108,0.96,0.9599966663333,0.9599966663333,12000,42
Strawberry,cpu,2.635247624995827,0.9756756756756756,0.9737172353372956,0.9757726281676746,12000,42
HandOutlines,mps,51.77759804199741,0.9486486486486486,0.9431574691732364,0.9481234053944788,13000,42
FordB,mps,26.113646958998288,0.8197530864197531,0.8196431294799451,0.8196871122558683,13000,42
NonInvasiveFetalECGThorax1,mps,29.633319709006173,0.9399491094147584,0.9352545461841888,0.938385367555758,13000,42
Rock,mps,2.6713892920015496,0.92,0.9193970503181028,0.9202955465587044,13000,42
HouseTwenty,mps,3.6862211670013494,0.9495798319327732,0.9482608695652174,0.9495798319327732,13000,42
PigArtPressure,mps,7.359118041000329,0.9855769230769232,0.9848595848595848,0.9848595848595848,13000,42
Chinatown,mps,0.0200193749988102,0.9825072886297376,0.9784385214986172,0.9826711316014606,13000,42
SonyAIBORobotSurface1,mps,0.1674932919995626,0.9201331114808652,0.919829253651704,0.9205273054213986,13000,42
SmoothSubspace,mps,0.0110964999985299,0.96,0.9599966663333,0.9599966663333,13000,42
ItalyPowerDemand,mps,0.0419309580029221,0.967930029154519,0.9679295445422992,0.967929908001464,13000,42
SmoothSubspace,mps,0.0111713339938432,0.96,0.9599966663333,0.9599966663333,13000,42
Strawberry,mps,1.7457342079942464,0.9756756756756756,0.9737172353372956,0.9757726281676746,13000,42
HandOutlines,cpu,23.315260666997347,0.9486486486486486,0.9431574691732364,0.9481234053944788,13000,42
FordB,cpu,33.69140529199649,0.8197530864197531,0.8196431294799451,0.8196871122558683,13000,42
NonInvasiveFetalECGThorax1,cpu,36.73453983299987,0.9399491094147584,0.9352545461841888,0.938385367555758,13000,42
Rock,cpu,0.8500677089978126,0.92,0.9193970503181028,0.9202955465587044,13000,42
HouseTwenty,cpu,1.2663752080043196,0.9495798319327732,0.9482608695652174,0.9495798319327732,13000,42
PigArtPressure,cpu,2.1688088750015595,0.9855769230769232,0.9848595848595848,0.9848595848595848,13000,42
Chinatown,cpu,0.1092721250024624,0.9825072886297376,0.9784385214986172,0.9826711316014606,13000,42
SonyAIBORobotSurface1,cpu,0.4787350420010625,0.9201331114808652,0.919829253651704,0.9205273054213986,13000,42
SmoothSubspace,cpu,0.0381900420034071,0.96,0.9599966663333,0.9599966663333,13000,42
ItalyPowerDemand,cpu,0.2452912090011523,0.967930029154519,0.9679295445422992,0.967929908001464,13000,42
SmoothSubspace,cpu,0.0392836249957326,0.96,0.9599966663333,0.9599966663333,13000,42
Strawberry,cpu,2.1639048750002985,0.9756756756756756,0.9737172353372956,0.9757726281676746,13000,42
HandOutlines,mps,52.39845166700252,0.9486486486486486,0.9431574691732364,0.9481234053944788,14000,42
FordB,mps,26.29390020899882,0.8197530864197531,0.8196431294799451,0.8196871122558683,14000,42
NonInvasiveFetalECGThorax1,mps,30.25196729200252,0.9399491094147584,0.9352545461841888,0.938385367555758,14000,42
Rock,mps,2.736712624995562,0.92,0.9193970503181028,0.9202955465587044,14000,42
HouseTwenty,mps,3.836684333000449,0.9495798319327732,0.9482608695652174,0.9495798319327732,14000,42
PigArtPressure,mps,7.655348749998666,0.9855769230769232,0.9848595848595848,0.9848595848595848,14000,42
Chinatown,mps,0.0184265420029987,0.9825072886297376,0.9784385214986172,0.9826711316014606,14000,42
SonyAIBORobotSurface1,mps,0.2025331250042654,0.9201331114808652,0.919829253651704,0.9205273054213986,14000,42
SmoothSubspace,mps,0.0121855420002248,0.96,0.9599966663333,0.9599966663333,14000,42
ItalyPowerDemand,mps,0.0394480000031762,0.967930029154519,0.9679295445422992,0.967929908001464,14000,42
SmoothSubspace,mps,0.0120691249976516,0.96,0.9599966663333,0.9599966663333,14000,42
Strawberry,mps,1.7608472089996212,0.9756756756756756,0.9737172353372956,0.9757726281676746,14000,42
HandOutlines,cpu,16.096848332999798,0.9486486486486486,0.9431574691732364,0.9481234053944788,14000,42
FordB,cpu,32.61547983300261,0.8197530864197531,0.8196431294799451,0.8196871122558683,14000,42
NonInvasiveFetalECGThorax1,cpu,36.24685795899859,0.9399491094147584,0.9352545461841888,0.938385367555758,14000,42
Rock,cpu,0.9292347090013208,0.92,0.9193970503181028,0.9202955465587044,14000,42
HouseTwenty,cpu,1.294887916999869,0.9495798319327732,0.9482608695652174,0.9495798319327732,14000,42
PigArtPressure,cpu,2.228589916994679,0.9855769230769232,0.9848595848595848,0.9848595848595848,14000,42
Chinatown,cpu,0.1149569999979576,0.9825072886297376,0.9784385214986172,0.9826711316014606,14000,42
SonyAIBORobotSurface1,cpu,0.4830931249962304,0.9201331114808652,0.919829253651704,0.9205273054213986,14000,42
SmoothSubspace,cpu,0.0435366669989889,0.96,0.9599966663333,0.9599966663333,14000,42
ItalyPowerDemand,cpu,0.2590025840036105,0.967930029154519,0.9679295445422992,0.967929908001464,14000,42
SmoothSubspace,cpu,0.0399762079978245,0.96,0.9599966663333,0.9599966663333,14000,42
Strawberry,cpu,2.4940640420027194,0.9756756756756756,0.9737172353372956,0.9757726281676746,14000,42
HandOutlines,mps,52.61042287499731,0.9486486486486486,0.9431574691732364,0.9481234053944788,15000,42
FordB,mps,27.01101370800461,0.8197530864197531,0.8196431294799451,0.8196871122558683,15000,42
NonInvasiveFetalECGThorax1,mps,29.859380666996003,0.9399491094147584,0.9352545461841888,0.938385367555758,15000,42
Rock,mps,2.7385933750047116,0.92,0.9193970503181028,0.9202955465587044,15000,42
HouseTwenty,mps,3.73896741700446,0.9495798319327732,0.9482608695652174,0.9495798319327732,15000,42
PigArtPressure,mps,7.437001958001929,0.9855769230769232,0.9848595848595848,0.9848595848595848,15000,42
Chinatown,mps,0.0308132920035859,0.9825072886297376,0.9784385214986172,0.9826711316014606,15000,42
SonyAIBORobotSurface1,mps,0.2115169169992441,0.9201331114808652,0.919829253651704,0.9205273054213986,15000,42
SmoothSubspace,mps,0.0144552499987185,0.96,0.9599966663333,0.9599966663333,15000,42
ItalyPowerDemand,mps,0.0562725419949856,0.967930029154519,0.9679295445422992,0.967929908001464,15000,42
SmoothSubspace,mps,0.0121622090009623,0.96,0.9599966663333,0.9599966663333,15000,42
Strawberry,mps,1.8086051249993031,0.9756756756756756,0.9737172353372956,0.9757726281676746,15000,42
HandOutlines,cpu,15.779564542004664,0.9486486486486486,0.9431574691732364,0.9481234053944788,15000,42
FordB,cpu,29.761369832995115,0.8197530864197531,0.8196431294799451,0.8196871122558683,15000,42
NonInvasiveFetalECGThorax1,cpu,33.51595420800004,0.9399491094147584,0.9352545461841888,0.938385367555758,15000,42
Rock,cpu,1.1058499999999185,0.92,0.9193970503181028,0.9202955465587044,15000,42
HouseTwenty,cpu,1.7625084579995018,0.9495798319327732,0.9482608695652174,0.9495798319327732,15000,42
PigArtPressure,cpu,2.903380124997057,0.9855769230769232,0.9848595848595848,0.9848595848595848,15000,42
Chinatown,cpu,0.113864166996791,0.9825072886297376,0.9784385214986172,0.9826711316014606,15000,42
SonyAIBORobotSurface1,cpu,0.5027828329984914,0.9201331114808652,0.919829253651704,0.9205273054213986,15000,42
SmoothSubspace,cpu,0.0487553339989972,0.96,0.9599966663333,0.9599966663333,15000,42
ItalyPowerDemand,cpu,1.1030921670026146,0.967930029154519,0.9679295445422992,0.967929908001464,15000,42
SmoothSubspace,cpu,0.1050891249979031,0.96,0.9599966663333,0.9599966663333,15000,42
Strawberry,cpu,2.5795165419986006,0.9756756756756756,0.9737172353372956,0.9757726281676746,15000,42
HandOutlines,mps,51.17582274999586,0.9486486486486486,0.9431574691732364,0.9481234053944788,16000,42
FordB,mps,25.644008875002328,0.8197530864197531,0.8196431294799451,0.8196871122558683,16000,42
NonInvasiveFetalECGThorax1,mps,29.57514825000544,0.9399491094147584,0.9352545461841888,0.938385367555758,16000,42
Rock,mps,2.7072217499953695,0.92,0.9193970503181028,0.9202955465587044,16000,42
HouseTwenty,mps,3.7508935420046328,0.9495798319327732,0.9482608695652174,0.9495798319327732,16000,42
PigArtPressure,mps,7.452008207998006,0.9855769230769232,0.9848595848595848,0.9848595848595848,16000,42
Chinatown,mps,0.0237702919985167,0.9825072886297376,0.9784385214986172,0.9826711316014606,16000,42
SonyAIBORobotSurface1,mps,0.1881133329952717,0.9201331114808652,0.919829253651704,0.9205273054213986,16000,42
SmoothSubspace,mps,0.0119019170015235,0.96,0.9599966663333,0.9599966663333,16000,42
ItalyPowerDemand,mps,0.0458944999991217,0.967930029154519,0.9679295445422992,0.967929908001464,16000,42
SmoothSubspace,mps,0.0097329580021323,0.96,0.9599966663333,0.9599966663333,16000,42
Strawberry,mps,1.7410633330000564,0.9756756756756756,0.9737172353372956,0.9757726281676746,16000,42
HandOutlines,cpu,21.064808374998393,0.9486486486486486,0.9431574691732364,0.9481234053944788,16000,42
FordB,cpu,29.62337745900004,0.8197530864197531,0.8196431294799451,0.8196871122558683,16000,42
NonInvasiveFetalECGThorax1,cpu,35.28735937499732,0.9399491094147584,0.9352545461841888,0.938385367555758,16000,42
Rock,cpu,0.866012333004619,0.92,0.9193970503181028,0.9202955465587044,16000,42
HouseTwenty,cpu,1.2186824169984902,0.9495798319327732,0.9482608695652174,0.9495798319327732,16000,42
PigArtPressure,cpu,2.075715167004091,0.9855769230769232,0.9848595848595848,0.9848595848595848,16000,42
Chinatown,cpu,0.1060756250008125,0.9825072886297376,0.9784385214986172,0.9826711316014606,16000,42
SonyAIBORobotSurface1,cpu,0.4908460829974501,0.9201331114808652,0.919829253651704,0.9205273054213986,16000,42
SmoothSubspace,cpu,0.037209417001577,0.96,0.9599966663333,0.9599966663333,16000,42
ItalyPowerDemand,cpu,0.258833207997668,0.967930029154519,0.9679295445422992,0.967929908001464,16000,42
SmoothSubspace,cpu,0.0367844579959637,0.96,0.9599966663333,0.9599966663333,16000,42
Strawberry,cpu,2.2437737500004005,0.9756756756756756,0.9737172353372956,0.9757726281676746,16000,42
HandOutlines,mps,51.22065820800344,0.9486486486486486,0.9431574691732364,0.9481234053944788,17000,42
FordB,mps,44.54688641699613,0.8197530864197531,0.8196431294799451,0.8196871122558683,17000,42
NonInvasiveFetalECGThorax1,mps,57.69814154199412,0.9399491094147584,0.9352545461841888,0.938385367555758,17000,42
Rock,mps,2.701120624995383,0.92,0.9193970503181028,0.9202955465587044,17000,42
HouseTwenty,mps,3.7365163750000647,0.9495798319327732,0.9482608695652174,0.9495798319327732,17000,42
PigArtPressure,mps,7.480012375002843,0.9855769230769232,0.9848595848595848,0.9848595848595848,17000,42
Chinatown,mps,0.0240927920021931,0.9825072886297376,0.9784385214986172,0.9826711316014606,17000,42
SonyAIBORobotSurface1,mps,0.1858742080003139,0.9201331114808652,0.919829253651704,0.9205273054213986,17000,42
SmoothSubspace,mps,0.015346167005191,0.96,0.9599966663333,0.9599966663333,17000,42
ItalyPowerDemand,mps,0.0473468330019386,0.967930029154519,0.9679295445422992,0.967929908001464,17000,42
SmoothSubspace,mps,0.0149593340029241,0.96,0.9599966663333,0.9599966663333,17000,42
Strawberry,mps,1.7519432499975665,0.9756756756756756,0.9737172353372956,0.9757726281676746,17000,42
HandOutlines,cpu,15.751990249998926,0.9486486486486486,0.9431574691732364,0.9481234053944788,17000,42
FordB,cpu,29.281948750001902,0.8197530864197531,0.8196431294799451,0.8196871122558683,17000,42
NonInvasiveFetalECGThorax1,cpu,31.63528566700552,0.9399491094147584,0.9352545461841888,0.938385367555758,17000,42
Rock,cpu,0.8126611249972484,0.92,0.9193970503181028,0.9202955465587044,17000,42
HouseTwenty,cpu,1.234451666001405,0.9495798319327732,0.9482608695652174,0.9495798319327732,17000,42
PigArtPressure,cpu,2.0931799590034643,0.9855769230769232,0.9848595848595848,0.9848595848595848,17000,42
Chinatown,cpu,0.1071890000021085,0.9825072886297376,0.9784385214986172,0.9826711316014606,17000,42
SonyAIBORobotSurface1,cpu,0.4303817079999135,0.9201331114808652,0.919829253651704,0.9205273054213986,17000,42
SmoothSubspace,cpu,0.0414705840012175,0.96,0.9599966663333,0.9599966663333,17000,42
ItalyPowerDemand,cpu,0.2400618749961722,0.967930029154519,0.9679295445422992,0.967929908001464,17000,42
SmoothSubspace,cpu,0.0392080829988117,0.96,0.9599966663333,0.9599966663333,17000,42
Strawberry,cpu,2.102848541995627,0.9756756756756756,0.9737172353372956,0.9757726281676746,17000,42
HandOutlines,mps,51.14925283299817,0.9486486486486486,0.9431574691732364,0.9481234053944788,18000,42
FordB,mps,44.76278729199839,0.8197530864197531,0.8196431294799451,0.8196871122558683,18000,42
NonInvasiveFetalECGThorax1,mps,57.775914957994246,0.9399491094147584,0.9352545461841888,0.938385367555758,18000,42
Rock,mps,5.072244374998263,0.92,0.9193970503181028,0.9202955465587044,18000,42
HouseTwenty,mps,7.194479750003666,0.9495798319327732,0.9482608695652174,0.9495798319327732,18000,42
PigArtPressure,mps,14.455799208000826,0.9855769230769232,0.9848595848595848,0.9848595848595848,18000,42
Chinatown,mps,0.0236141249988577,0.9825072886297376,0.9784385214986172,0.9826711316014606,18000,42
SonyAIBORobotSurface1,mps,0.1733522079957765,0.9201331114808652,0.919829253651704,0.9205273054213986,18000,42
SmoothSubspace,mps,0.0144997499955934,0.96,0.9599966663333,0.9599966663333,18000,42
ItalyPowerDemand,mps,0.0441832920041633,0.967930029154519,0.9679295445422992,0.967929908001464,18000,42
SmoothSubspace,mps,0.0110355840006377,0.96,0.9599966663333,0.9599966663333,18000,42
Strawberry,mps,1.7499240409961203,0.9756756756756756,0.9737172353372956,0.9757726281676746,18000,42
HandOutlines,cpu,14.21130829199683,0.9486486486486486,0.9431574691732364,0.9481234053944788,18000,42
FordB,cpu,29.28982391700265,0.8197530864197531,0.8196431294799451,0.8196871122558683,18000,42
NonInvasiveFetalECGThorax1,cpu,30.94854304099863,0.9399491094147584,0.9352545461841888,0.938385367555758,18000,42
Rock,cpu,0.819003958000394,0.92,0.9193970503181028,0.9202955465587044,18000,42
HouseTwenty,cpu,1.2683226670051226,0.9495798319327732,0.9482608695652174,0.9495798319327732,18000,42
PigArtPressure,cpu,2.1019619580038125,0.9855769230769232,0.9848595848595848,0.9848595848595848,18000,42
Chinatown,cpu,0.0923782500030938,0.9825072886297376,0.9784385214986172,0.9826711316014606,18000,42
SonyAIBORobotSurface1,cpu,0.4578303340022103,0.9201331114808652,0.919829253651704,0.9205273054213986,18000,42
SmoothSubspace,cpu,0.0379736250033602,0.96,0.9599966663333,0.9599966663333,18000,42
ItalyPowerDemand,cpu,0.2578502079995814,0.967930029154519,0.9679295445422992,0.967929908001464,18000,42
SmoothSubspace,cpu,0.0378696659972774,0.96,0.9599966663333,0.9599966663333,18000,42
Strawberry,cpu,2.342990416997054,0.9756756756756756,0.9737172353372956,0.9757726281676746,18000,42
HandOutlines,mps,98.76711429100396,0.9486486486486486,0.9431574691732364,0.9481234053944788,19000,42
FordB,mps,44.5243088329953,0.8197530864197531,0.8196431294799451,0.8196871122558683,19000,42
NonInvasiveFetalECGThorax1,mps,57.797505374997854,0.9399491094147584,0.9352545461841888,0.938385367555758,19000,42
Rock,mps,5.064792208999279,0.92,0.9193970503181028,0.9202955465587044,19000,42
HouseTwenty,mps,7.178472250001505,0.9495798319327732,0.9482608695652174,0.9495798319327732,19000,42
PigArtPressure,mps,14.450607833001412,0.9855769230769232,0.9848595848595848,0.9848595848595848,19000,42
Chinatown,mps,0.0244015829957788,0.9825072886297376,0.9784385214986172,0.9826711316014606,19000,42
SonyAIBORobotSurface1,mps,0.1536748329963302,0.9201331114808652,0.919829253651704,0.9205273054213986,19000,42
SmoothSubspace,mps,0.0149311670029419,0.96,0.9599966663333,0.9599966663333,19000,42
ItalyPowerDemand,mps,0.0426417920025414,0.967930029154519,0.9679295445422992,0.967929908001464,19000,42
SmoothSubspace,mps,0.0115421660011634,0.96,0.9599966663333,0.9599966663333,19000,42
Strawberry,mps,1.7521606250011246,0.9756756756756756,0.9737172353372956,0.9757726281676746,19000,42
HandOutlines,cpu,13.924336165997374,0.9486486486486486,0.9431574691732364,0.9481234053944788,19000,42
FordB,cpu,26.58778079100011,0.8197530864197531,0.8196431294799451,0.8196871122558683,19000,42
NonInvasiveFetalECGThorax1,cpu,36.5068619579979,0.9399491094147584,0.9352545461841888,0.938385367555758,19000,42
Rock,cpu,1.1506501249969006,0.92,0.9193970503181028,0.9202955465587044,19000,42
HouseTwenty,cpu,1.8118979999999285,0.9495798319327732,0.9482608695652174,0.9495798319327732,19000,42
PigArtPressure,cpu,3.5018374579958618,0.9855769230769232,0.9848595848595848,0.9848595848595848,19000,42
Chinatown,cpu,0.1868192080000881,0.9825072886297376,0.9784385214986172,0.9826711316014606,19000,42
SonyAIBORobotSurface1,cpu,0.5679847089995747,0.9201331114808652,0.919829253651704,0.9205273054213986,19000,42
SmoothSubspace,cpu,0.0387119999941205,0.96,0.9599966663333,0.9599966663333,19000,42
ItalyPowerDemand,cpu,0.2905106250036624,0.967930029154519,0.9679295445422992,0.967929908001464,19000,42
SmoothSubspace,cpu,0.0403567079993081,0.96,0.9599966663333,0.9599966663333,19000,42
Strawberry,cpu,2.486554082999646,0.9756756756756756,0.9737172353372956,0.9757726281676746,19000,42
HandOutlines,mps,100.92768195900136,0.9486486486486486,0.9431574691732364,0.9481234053944788,20000,42
FordB,mps,45.9674584999957,0.8197530864197531,0.8196431294799451,0.8196871122558683,20000,42
NonInvasiveFetalECGThorax1,mps,59.06743579199974,0.9399491094147584,0.9352545461841888,0.938385367555758,20000,42
Rock,mps,5.3439297920049285,0.92,0.9193970503181028,0.9202955465587044,20000,42
HouseTwenty,mps,7.571346083001117,0.9495798319327732,0.9482608695652174,0.9495798319327732,20000,42
PigArtPressure,mps,14.618010666003102,0.9855769230769232,0.9848595848595848,0.9848595848595848,20000,42
Chinatown,mps,0.0158692089971737,0.9825072886297376,0.9784385214986172,0.9826711316014606,20000,42
SonyAIBORobotSurface1,mps,0.1594399169989628,0.9201331114808652,0.919829253651704,0.9205273054213986,20000,42
SmoothSubspace,mps,0.0123719589973916,0.96,0.9599966663333,0.9599966663333,20000,42
ItalyPowerDemand,mps,0.0409920420061098,0.967930029154519,0.9679295445422992,0.967929908001464,20000,42
SmoothSubspace,mps,0.0119823750064824,0.96,0.9599966663333,0.9599966663333,20000,42
Strawberry,mps,1.778914791997522,0.9756756756756756,0.9737172353372956,0.9757726281676746,20000,42
HandOutlines,cpu,22.156214666996675,0.9486486486486486,0.9431574691732364,0.9481234053944788,20000,42
FordB,cpu,32.636348874999385,0.8197530864197531,0.8196431294799451,0.8196871122558683,20000,42
NonInvasiveFetalECGThorax1,cpu,32.67719279100129,0.9399491094147584,0.9352545461841888,0.938385367555758,20000,42
Rock,cpu,0.9949417910029296,0.92,0.9193970503181028,0.9202955465587044,20000,42
HouseTwenty,cpu,1.401238166996336,0.9495798319327732,0.9482608695652174,0.9495798319327732,20000,42
PigArtPressure,cpu,2.3149759160005488,0.9855769230769232,0.9848595848595848,0.9848595848595848,20000,42
Chinatown,cpu,0.1518428749986924,0.9825072886297376,0.9784385214986172,0.9826711316014606,20000,42
SonyAIBORobotSurface1,cpu,0.6016517500029295,0.9201331114808652,0.919829253651704,0.9205273054213986,20000,42
SmoothSubspace,cpu,0.0417944169967086,0.96,0.9599966663333,0.9599966663333,20000,42
ItalyPowerDemand,cpu,0.2829204170047887,0.967930029154519,0.9679295445422992,0.967929908001464,20000,42
SmoothSubspace,cpu,0.0405810419979388,0.96,0.9599966663333,0.9599966663333,20000,42
Strawberry,cpu,2.137550541003293,0.9756756756756756,0.9737172353372956,0.9757726281676746,20000,42
HandOutlines,mps,99.28511454199906,0.9486486486486486,0.9431574691732364,0.9481234053944788,21000,42
FordB,mps,45.312655291003466,0.8197530864197531,0.8196431294799451,0.8196871122558683,21000,42
NonInvasiveFetalECGThorax1,mps,57.78163945800043,0.9399491094147584,0.9352545461841888,0.938385367555758,21000,42
Rock,mps,5.218002749999869,0.92,0.9193970503181028,0.9202955465587044,21000,42
HouseTwenty,mps,7.3798029590034275,0.9495798319327732,0.9482608695652174,0.9495798319327732,21000,42
PigArtPressure,mps,14.28956470900448,0.9855769230769232,0.9848595848595848,0.9848595848595848,21000,42
Chinatown,mps,0.0231214580053347,0.9825072886297376,0.9784385214986172,0.9826711316014606,21000,42
SonyAIBORobotSurface1,mps,0.1465989999996964,0.9201331114808652,0.919829253651704,0.9205273054213986,21000,42
SmoothSubspace,mps,0.0118623750022379,0.96,0.9599966663333,0.9599966663333,21000,42
ItalyPowerDemand,mps,0.0441789999968023,0.967930029154519,0.9679295445422992,0.967929908001464,21000,42
SmoothSubspace,mps,0.0147050410014344,0.96,0.9599966663333,0.9599966663333,21000,42
Strawberry,mps,1.7324794580054004,0.9756756756756756,0.9737172353372956,0.9757726281676746,21000,42
HandOutlines,cpu,13.841598375001922,0.9486486486486486,0.9431574691732364,0.9481234053944788,21000,42
FordB,cpu,26.16440429099748,0.8197530864197531,0.8196431294799451,0.8196871122558683,21000,42
NonInvasiveFetalECGThorax1,cpu,31.383344333000423,0.9399491094147584,0.9352545461841888,0.938385367555758,21000,42
Rock,cpu,0.8794510830048239,0.92,0.9193970503181028,0.9202955465587044,21000,42
HouseTwenty,cpu,1.351502833000268,0.9495798319327732,0.9482608695652174,0.9495798319327732,21000,42
PigArtPressure,cpu,2.291893583002093,0.9855769230769232,0.9848595848595848,0.9848595848595848,21000,42
Chinatown,cpu,0.1267400409997208,0.9825072886297376,0.9784385214986172,0.9826711316014606,21000,42
SonyAIBORobotSurface1,cpu,0.5043660000010277,0.9201331114808652,0.919829253651704,0.9205273054213986,21000,42
SmoothSubspace,cpu,0.0401319579978007,0.96,0.9599966663333,0.9599966663333,21000,42
ItalyPowerDemand,cpu,0.2788522920018295,0.967930029154519,0.9679295445422992,0.967929908001464,21000,42
SmoothSubspace,cpu,0.0410461249994114,0.96,0.9599966663333,0.9599966663333,21000,42
Strawberry,cpu,2.12166150000121,0.9756756756756756,0.9737172353372956,0.9757726281676746,21000,42
HandOutlines,mps,98.84020254099596,0.9486486486486486,0.9431574691732364,0.9481234053944788,22000,42
FordB,mps,44.53283329199621,0.8197530864197531,0.8196431294799451,0.8196871122558683,22000,42
NonInvasiveFetalECGThorax1,mps,57.868036041996675,0.9399491094147584,0.9352545461841888,0.938385367555758,22000,42
Rock,mps,5.218970333997277,0.92,0.9193970503181028,0.9202955465587044,22000,42
HouseTwenty,mps,7.231755374996283,0.9495798319327732,0.9482608695652174,0.9495798319327732,22000,42
PigArtPressure,mps,14.498112584005868,0.9855769230769232,0.9848595848595848,0.9848595848595848,22000,42
Chinatown,mps,0.0237656669996795,0.9825072886297376,0.9784385214986172,0.9826711316014606,22000,42
SonyAIBORobotSurface1,mps,0.151755332997709,0.9201331114808652,0.919829253651704,0.9205273054213986,22000,42
SmoothSubspace,mps,0.0118303750059567,0.96,0.9599966663333,0.9599966663333,22000,42
ItalyPowerDemand,mps,0.0430128750012954,0.967930029154519,0.9679295445422992,0.967929908001464,22000,42
SmoothSubspace,mps,0.0149241250037448,0.96,0.9599966663333,0.9599966663333,22000,42
Strawberry,mps,1.7438041669956874,0.9756756756756756,0.9737172353372956,0.9757726281676746,22000,42
HandOutlines,cpu,14.465480541999568,0.9486486486486486,0.9431574691732364,0.9481234053944788,22000,42
FordB,cpu,27.616945165995276,0.8197530864197531,0.8196431294799451,0.8196871122558683,22000,42
NonInvasiveFetalECGThorax1,cpu,29.29279937499814,0.9399491094147584,0.9352545461841888,0.938385367555758,22000,42
Rock,cpu,0.833300500002224,0.92,0.9193970503181028,0.9202955465587044,22000,42
HouseTwenty,cpu,1.2294839169990155,0.9495798319327732,0.9482608695652174,0.9495798319327732,22000,42
PigArtPressure,cpu,2.1354925840059877,0.9855769230769232,0.9848595848595848,0.9848595848595848,22000,42
Chinatown,cpu,0.0943049999987124,0.9825072886297376,0.9784385214986172,0.9826711316014606,22000,42
SonyAIBORobotSurface1,cpu,0.4803670830006012,0.9201331114808652,0.919829253651704,0.9205273054213986,22000,42
SmoothSubspace,cpu,0.0407801670007756,0.96,0.9599966663333,0.9599966663333,22000,42
ItalyPowerDemand,cpu,0.2673797080060467,0.967930029154519,0.9679295445422992,0.967929908001464,22000,42
SmoothSubspace,cpu,0.0402159169971128,0.96,0.9599966663333,0.9599966663333,22000,42
Strawberry,cpu,2.171434624993708,0.9756756756756756,0.9737172353372956,0.9757726281676746,22000,42
HandOutlines,mps,100.53292325000076,0.9486486486486486,0.9431574691732364,0.9481234053944788,23000,42
FordB,mps,45.164740582993545,0.8197530864197531,0.8196431294799451,0.8196871122558683,23000,42
NonInvasiveFetalECGThorax1,mps,57.82620108399715,0.9399491094147584,0.9352545461841888,0.938385367555758,23000,42
Rock,mps,5.033464790998551,0.92,0.9193970503181028,0.9202955465587044,23000,42
HouseTwenty,mps,7.23360383399995,0.9495798319327732,0.9482608695652174,0.9495798319327732,23000,42
PigArtPressure,mps,14.482752040996274,0.9855769230769232,0.9848595848595848,0.9848595848595848,23000,42
Chinatown,mps,0.0255447910021757,0.9825072886297376,0.9784385214986172,0.9826711316014606,23000,42
SonyAIBORobotSurface1,mps,0.1601694580022012,0.9201331114808652,0.919829253651704,0.9205273054213986,23000,42
SmoothSubspace,mps,0.0150193340014084,0.96,0.9599966663333,0.9599966663333,23000,42
ItalyPowerDemand,mps,0.0422126249977736,0.967930029154519,0.9679295445422992,0.967929908001464,23000,42
SmoothSubspace,mps,0.016321125003742,0.96,0.9599966663333,0.9599966663333,23000,42
Strawberry,mps,1.734948457997234,0.9756756756756756,0.9737172353372956,0.9757726281676746,23000,42
HandOutlines,cpu,14.384718749999593,0.9486486486486486,0.9431574691732364,0.9481234053944788,23000,42
FordB,cpu,28.11591749999934,0.8197530864197531,0.8196431294799451,0.8196871122558683,23000,42
NonInvasiveFetalECGThorax1,cpu,28.28530695799418,0.9399491094147584,0.9352545461841888,0.938385367555758,23000,42
Rock,cpu,0.8455417910008691,0.92,0.9193970503181028,0.9202955465587044,23000,42
HouseTwenty,cpu,1.2650241250012186,0.9495798319327732,0.9482608695652174,0.9495798319327732,23000,42
PigArtPressure,cpu,2.1837892920011654,0.9855769230769232,0.9848595848595848,0.9848595848595848,23000,42
Chinatown,cpu,0.1104994999986956,0.9825072886297376,0.9784385214986172,0.9826711316014606,23000,42
SonyAIBORobotSurface1,cpu,0.4947701670025708,0.9201331114808652,0.919829253651704,0.9205273054213986,23000,42
SmoothSubspace,cpu,0.0420979999980772,0.96,0.9599966663333,0.9599966663333,23000,42
