dataset,model,total_time,accuracy,f1_macro,f1_weighted,seed
Haptics,cpu_optimised_hydra,1.7956249160051811,0.5064935064935064,0.4988942832653714,0.4996568531381439,5
Herring,cpu_optimised_hydra,0.1948034169981838,0.75,0.7374358974358974,0.7482051282051282,1
Herring,cpu_optimised_hydra,0.1966521249996731,0.734375,0.722943722943723,0.733495670995671,2
Herring,cpu_optimised_hydra,0.2243735000010929,0.703125,0.6903488668194551,0.7021422205245735,3
Herring,cpu_optimised_hydra,0.1936426249958458,0.75,0.7408906882591093,0.75,4
Herring,cpu_optimised_hydra,0.1956832089999807,0.71875,0.708502024291498,0.71875,5
HouseTwenty,cpu_optimised_hydra,1.4730441249994328,0.9747899159663864,0.97405711794201,0.9747532760651676,1
HouseTwenty,cpu_optimised_hydra,1.1994195419974858,0.957983193277311,0.9567618632366834,0.9579221267752795,2
HouseTwenty,cpu_optimised_hydra,1.2079591250003432,0.957983193277311,0.9567618632366834,0.9579221267752795,3
HouseTwenty,cpu_optimised_hydra,1.2430959589983104,0.957983193277311,0.9567618632366834,0.9579221267752795,4
HouseTwenty,cpu_optimised_hydra,1.2105372919977526,0.9495798319327732,0.9482608695652174,0.9495798319327732,5
InlineSkate,cpu_optimised_hydra,4.68315941599576,0.5054545454545455,0.5029211872910151,0.5002551631235165,1
InlineSkate,cpu_optimised_hydra,4.707935541999177,0.5,0.4974108565821851,0.4933051538798767,2
InlineSkate,cpu_optimised_hydra,4.697435375004716,0.4890909090909091,0.4912046181457103,0.4837543826466488,3
InlineSkate,cpu_optimised_hydra,4.666172208999342,0.4945454545454545,0.4963208953639951,0.4909075102671122,4
InlineSkate,cpu_optimised_hydra,4.653005915999529,0.5072727272727273,0.5061843859553367,0.5014995649661397,5
InsectEPGRegularTrain,cpu_optimised_hydra,0.7386860839978908,1.0,1.0,1.0,1
InsectEPGRegularTrain,cpu_optimised_hydra,0.7344205839981441,1.0,1.0,1.0,2
InsectEPGRegularTrain,cpu_optimised_hydra,0.7378707919997396,1.0,1.0,1.0,3
InsectEPGRegularTrain,cpu_optimised_hydra,0.7323745419998886,1.0,1.0,1.0,4
InsectEPGRegularTrain,cpu_optimised_hydra,0.7426130829990143,1.0,1.0,1.0,5
InsectEPGSmallTrain,cpu_optimised_hydra,0.6288526249991264,1.0,1.0,1.0,1
InsectEPGSmallTrain,cpu_optimised_hydra,0.6295669169994653,1.0,1.0,1.0,2
InsectEPGSmallTrain,cpu_optimised_hydra,0.629045749999932,1.0,1.0,1.0,3
InsectEPGSmallTrain,cpu_optimised_hydra,0.625357165998139,1.0,1.0,1.0,4
InsectEPGSmallTrain,cpu_optimised_hydra,0.6507270420042914,1.0,1.0,1.0,5
InsectWingbeatSound,cpu_optimised_hydra,5.302277333998063,0.6505050505050505,0.6398292282808257,0.6398292282808257,1
InsectWingbeatSound,cpu_optimised_hydra,5.319135083002038,0.6474747474747474,0.6373558198306728,0.6373558198306728,2
InsectWingbeatSound,cpu_optimised_hydra,5.453173541995056,0.6575757575757576,0.6485589531645575,0.6485589531645575,3
InsectWingbeatSound,cpu_optimised_hydra,5.326553332997719,0.647979797979798,0.6379600039404137,0.6379600039404136,4
InsectWingbeatSound,cpu_optimised_hydra,5.3287185419976595,0.6621212121212121,0.6532262297809788,0.6532262297809788,5
ItalyPowerDemand,cpu_optimised_hydra,0.2226323750001029,0.9689018464528668,0.9689011121856866,0.9689015527459948,1
ItalyPowerDemand,cpu_optimised_hydra,0.2172682500022347,0.9718172983479106,0.9718155947853042,0.9718162336212816,2
ItalyPowerDemand,cpu_optimised_hydra,0.2207572080005775,0.9698736637512148,0.9698726394378568,0.9698731515945358,3
ItalyPowerDemand,cpu_optimised_hydra,0.2115209170005982,0.966958211856171,0.9669579310032186,0.966958211856171,4
ItalyPowerDemand,cpu_optimised_hydra,0.2180071250040782,0.966958211856171,0.966957431697292,0.9669578997926196,5
LargeKitchenAppliances,cpu_optimised_hydra,1.5475575840027886,0.8746666666666667,0.8746837401627318,0.8746837401627318,1
LargeKitchenAppliances,cpu_optimised_hydra,1.6128984589959146,0.8773333333333333,0.877698354387662,0.877698354387662,2
LargeKitchenAppliances,cpu_optimised_hydra,1.6185141660025693,0.8613333333333333,0.8615891904886791,0.8615891904886791,3
LargeKitchenAppliances,cpu_optimised_hydra,1.6065463749982882,0.8746666666666667,0.8748975861851642,0.8748975861851642,4
LargeKitchenAppliances,cpu_optimised_hydra,1.612052666998352,0.872,0.872,0.872,5
Lightning2,cpu_optimised_hydra,0.3550445419969037,0.7377049180327869,0.7318681318681319,0.7351107908484957,1
Lightning2,cpu_optimised_hydra,0.3129545420015347,0.7540983606557377,0.7497949138638228,0.7524845681087696,2
Lightning2,cpu_optimised_hydra,0.3152204579964746,0.7704918032786885,0.7653846153846153,0.7682219419924338,3
Lightning2,cpu_optimised_hydra,0.3419943330009118,0.7377049180327869,0.7342047930283224,0.7367048823172255,4
Lightning2,cpu_optimised_hydra,0.313224083998648,0.7377049180327869,0.7318681318681319,0.7351107908484957,5
Lightning7,cpu_optimised_hydra,0.4671376250043977,0.8493150684931506,0.8390116961545532,0.8424243903695958,1
Lightning7,cpu_optimised_hydra,0.470667041001434,0.821917808219178,0.819191792189504,0.8186895515693986,2
Lightning7,cpu_optimised_hydra,0.4668471670011058,0.821917808219178,0.8296055264210948,0.8185916039090474,3
Lightning7,cpu_optimised_hydra,0.4679247499952907,0.821917808219178,0.8164429388489539,0.8186546098298081,4
Lightning7,cpu_optimised_hydra,0.469639000002644,0.8493150684931506,0.8394819466248037,0.8438958301972,5
Mallat,cpu_optimised_hydra,7.428982041004929,0.9458422174840084,0.9451903176089532,0.9452086843686393,1
Mallat,cpu_optimised_hydra,7.4290039999978035,0.9454157782515992,0.9449004084444133,0.944904210987189,2
Mallat,cpu_optimised_hydra,7.419077083002776,0.9415778251599148,0.9406659636024076,0.940704441193622,3
Mallat,cpu_optimised_hydra,7.416594082998927,0.9428571428571428,0.9421966561332108,0.942218123412717,4
Mallat,cpu_optimised_hydra,7.434395708005468,0.9424307036247336,0.9418636670024574,0.9418431484002866,5
Meat,cpu_optimised_hydra,0.1578110830014338,0.9,0.898796325625594,0.8987963256255941,1
Meat,cpu_optimised_hydra,0.1639386669994564,0.8833333333333333,0.8822443706164637,0.8822443706164637,2
Meat,cpu_optimised_hydra,0.1594553329996415,0.9,0.898796325625594,0.8987963256255941,3
Meat,cpu_optimised_hydra,0.1606077920005191,0.9166666666666666,0.9160731917396694,0.9160731917396692,4
Meat,cpu_optimised_hydra,0.1633967079978902,0.9166666666666666,0.9160731917396694,0.9160731917396692,5
MedicalImages,cpu_optimised_hydra,1.0192989580027645,0.7592105263157894,0.6580249107618072,0.7361019533920546,1
MedicalImages,cpu_optimised_hydra,1.013419167000393,0.7644736842105263,0.6971396186993466,0.7514075719141262,2
MedicalImages,cpu_optimised_hydra,1.012266499994439,0.7657894736842106,0.6899750522924919,0.7488595815669165,3
MedicalImages,cpu_optimised_hydra,1.010873499995796,0.7578947368421053,0.686659942263599,0.7427479303866549,4
MedicalImages,cpu_optimised_hydra,1.0192232920016977,0.7697368421052632,0.6985987406746639,0.7551572323559304,5
MelbournePedestrian,cpu_optimised_hydra,0.7719291660032468,0.9271237602414834,0.9240663038447146,0.9272090386457744,1
MelbournePedestrian,cpu_optimised_hydra,0.7636737920038286,0.9335920655454938,0.9306327483915506,0.9334587948826676,2
MelbournePedestrian,cpu_optimised_hydra,0.7614169160005986,0.9344545062526952,0.931402194220166,0.9346377992355274,3
MelbournePedestrian,cpu_optimised_hydra,0.7600002500039409,0.936179387667098,0.933290305153222,0.9360923697791976,4
MelbournePedestrian,cpu_optimised_hydra,0.7745392919969163,0.9297110823630876,0.9269981822035612,0.9298343862642622,5
MiddlePhalanxOutlineCorrect,cpu_optimised_hydra,0.6573476670018863,0.845360824742268,0.8406565994572954,0.844514064190973,1
MiddlePhalanxOutlineCorrect,cpu_optimised_hydra,0.6526209169969661,0.852233676975945,0.846550984119198,0.8507115271036021,2
MiddlePhalanxOutlineCorrect,cpu_optimised_hydra,0.6558115829975577,0.8178694158075601,0.8123288838052591,0.816872120047146,3
MiddlePhalanxOutlineCorrect,cpu_optimised_hydra,0.652483249999932,0.8281786941580757,0.8227339181286549,0.8271110910150519,4
MiddlePhalanxOutlineCorrect,cpu_optimised_hydra,0.656947166993632,0.8178694158075601,0.811861863693475,0.8165985874757344,5
MiddlePhalanxOutlineAgeGroup,cpu_optimised_hydra,0.41044566599885,0.6038961038961039,0.5040388435224012,0.5816837543387974,1
MiddlePhalanxOutlineAgeGroup,cpu_optimised_hydra,0.4119591659982689,0.6233766233766234,0.5185185185185185,0.5990423717696445,2
MiddlePhalanxOutlineAgeGroup,cpu_optimised_hydra,0.4042645410008845,0.6103896103896104,0.4901556689985504,0.5762831704124954,3
MiddlePhalanxOutlineAgeGroup,cpu_optimised_hydra,0.4016113749967189,0.5974025974025974,0.4985119047619048,0.5763856679035251,4
MiddlePhalanxOutlineAgeGroup,cpu_optimised_hydra,0.4060398749934393,0.538961038961039,0.441595321713142,0.5198332490148185,5
MiddlePhalanxTW,cpu_optimised_hydra,0.4032149580016266,0.538961038961039,0.3698384255451355,0.5181290201988339,1
MiddlePhalanxTW,cpu_optimised_hydra,0.4030454159947112,0.538961038961039,0.379477451662831,0.5246386751191146,2
MiddlePhalanxTW,cpu_optimised_hydra,0.4078060000028927,0.5324675324675324,0.3686359746838897,0.5184134885528363,3
MiddlePhalanxTW,cpu_optimised_hydra,0.4024309579981491,0.5324675324675324,0.3769186838388789,0.5190225729865633,4
MiddlePhalanxTW,cpu_optimised_hydra,0.4089751659994363,0.5454545454545454,0.3808210007047216,0.5270990637269707,5
MixedShapesRegularTrain,cpu_optimised_hydra,10.888193249993492,0.9797938144329896,0.9794579772460928,0.9798026725140137,1
MixedShapesRegularTrain,cpu_optimised_hydra,9.823168999995689,0.982680412371134,0.9821020330738576,0.9826834536647155,2
MixedShapesRegularTrain,cpu_optimised_hydra,9.827431999998224,0.9810309278350516,0.9808246750305408,0.9810347072901382,3
MixedShapesRegularTrain,cpu_optimised_hydra,9.808828416003962,0.982680412371134,0.9823520349427745,0.982669580018581,4
MixedShapesRegularTrain,cpu_optimised_hydra,9.853222750003624,0.9802061855670104,0.97978877458392,0.980242739039654,5
MixedShapesSmallTrain,cpu_optimised_hydra,8.442155500000808,0.964123711340206,0.9632755402641364,0.9639278841699992,1
MixedShapesSmallTrain,cpu_optimised_hydra,8.438230959000066,0.9657731958762886,0.9652630089521724,0.9655664784527956,2
MixedShapesSmallTrain,cpu_optimised_hydra,9.218931250004973,0.964123711340206,0.9632633647347282,0.9638787756213488,3
MixedShapesSmallTrain,cpu_optimised_hydra,8.443199583001842,0.964123711340206,0.9637432717381528,0.9639699146338642,4
MixedShapesSmallTrain,cpu_optimised_hydra,8.414235415999428,0.9649484536082474,0.964517961783726,0.9647877967772648,5
MoteStrain,cpu_optimised_hydra,0.9821100409972132,0.9353035143769968,0.9346308919506888,0.9351499234292572,1
MoteStrain,cpu_optimised_hydra,0.9865984169955482,0.939297124600639,0.9386355252533852,0.9391342693766996,2
MoteStrain,cpu_optimised_hydra,0.9888632079964736,0.937699680511182,0.9371024461877342,0.9375821917918152,3
MoteStrain,cpu_optimised_hydra,0.9824593329976778,0.9305111821086262,0.9298115381418268,0.9303600590117976,4
MoteStrain,cpu_optimised_hydra,0.974000458001683,0.9384984025559104,0.9378791774358696,0.9383646499299816,5
NonInvasiveFetalECGThorax1,cpu_optimised_hydra,10.049657416995617,0.944529262086514,0.9389523972952588,0.942254540910086,1
NonInvasiveFetalECGThorax1,cpu_optimised_hydra,11.281343875001768,0.9450381679389313,0.940967394777868,0.9436459307342075,2
NonInvasiveFetalECGThorax1,cpu_optimised_hydra,10.037428292002003,0.9450381679389313,0.9402503004642478,0.943450129723522,3
NonInvasiveFetalECGThorax1,cpu_optimised_hydra,10.24032674999762,0.943002544529262,0.93767230606229,0.9412429875372048,4
NonInvasiveFetalECGThorax1,cpu_optimised_hydra,10.037401624998893,0.9424936386768448,0.9372365677363572,0.9406252294567752,5
NonInvasiveFetalECGThorax2,cpu_optimised_hydra,10.191413583997928,0.9618320610687024,0.958186426340066,0.960988483699623,1
NonInvasiveFetalECGThorax2,cpu_optimised_hydra,9.933765249996211,0.9557251908396946,0.951344488666036,0.9545491674074652,2
NonInvasiveFetalECGThorax2,cpu_optimised_hydra,10.245154207994348,0.9587786259541984,0.9554968362282038,0.9582387269629814,3
NonInvasiveFetalECGThorax2,cpu_optimised_hydra,9.911469750004471,0.9587786259541984,0.9550419222957212,0.9580307986022136,4
NonInvasiveFetalECGThorax2,cpu_optimised_hydra,10.328955375000078,0.9582697201017812,0.954514567882139,0.9576963929626412,5
OliveOil,cpu_optimised_hydra,0.1375422500059357,0.9333333333333332,0.9302944862155388,0.9318295739348372,1
OliveOil,cpu_optimised_hydra,0.1248082500023883,0.9333333333333332,0.9302944862155388,0.9318295739348372,2
OliveOil,cpu_optimised_hydra,0.12242312500166,0.9333333333333332,0.9302944862155388,0.9318295739348372,3
OliveOil,cpu_optimised_hydra,0.1256181660064612,0.9333333333333332,0.9302944862155388,0.9318295739348372,4
OliveOil,cpu_optimised_hydra,0.1263661249977303,0.9666666666666668,0.9759725400457666,0.9668192219679634,5
OSULeaf,cpu_optimised_hydra,1.9017698749958072,0.987603305785124,0.9849250850261972,0.9875115754896652,1
OSULeaf,cpu_optimised_hydra,1.8733271659948512,0.987603305785124,0.9850871140244952,0.9875064332220856,2
OSULeaf,cpu_optimised_hydra,1.8823957499989776,0.987603305785124,0.9851621808143548,0.987603305785124,3
OSULeaf,cpu_optimised_hydra,1.88241758300137,0.9917355371900828,0.9907123235767736,0.9917139307513638,4
OSULeaf,cpu_optimised_hydra,1.8807106250023935,0.9834710743801652,0.9791197799449862,0.9832013788571108,5
PhalangesOutlinesCorrect,cpu_optimised_hydra,2.2249460840030224,0.8286713286713286,0.8109041297161148,0.8240099722914436,1
PhalangesOutlinesCorrect,cpu_optimised_hydra,2.229902792001667,0.8205128205128205,0.7980769230769231,0.8132956786802942,2
PhalangesOutlinesCorrect,cpu_optimised_hydra,2.2334235419984907,0.8100233100233101,0.7864625560548387,0.8025004026158332,3
PhalangesOutlinesCorrect,cpu_optimised_hydra,2.230876542002079,0.8216783216783217,0.8005933257686576,0.815254577404768,4
PhalangesOutlinesCorrect,cpu_optimised_hydra,2.222455083996465,0.8111888111888111,0.7907758075684137,0.8055523848160149,5
Phoneme,cpu_optimised_hydra,8.136227625000174,0.3238396624472573,0.1562732508226431,0.2834726746680241,1
Phoneme,cpu_optimised_hydra,8.43124812500173,0.3190928270042194,0.1551379127359083,0.2797963701849268,2
Phoneme,cpu_optimised_hydra,8.098431000005803,0.3275316455696203,0.1565214869946632,0.2873730320591074,3
Phoneme,cpu_optimised_hydra,8.104605582993827,0.3212025316455696,0.1529931093468131,0.2803236079342873,4
Phoneme,cpu_optimised_hydra,8.09494766699936,0.3222573839662447,0.1575633048759208,0.2822489361420746,5
PickupGestureWiimoteZ,cpu_optimised_hydra,0.3327344580029603,0.84,0.8227633477633478,0.8227633477633478,1
PickupGestureWiimoteZ,cpu_optimised_hydra,0.3303072499984409,0.88,0.8757070707070707,0.8757070707070708,2
PickupGestureWiimoteZ,cpu_optimised_hydra,0.3350121670009685,0.86,0.8575252525252527,0.8575252525252526,3
PickupGestureWiimoteZ,cpu_optimised_hydra,0.3276257920006173,0.84,0.8344483294483295,0.8344483294483296,4
PickupGestureWiimoteZ,cpu_optimised_hydra,0.3355987910035765,0.86,0.8593434343434343,0.8593434343434343,5
PigAirwayPressure,cpu_optimised_hydra,2.20885575000284,0.7596153846153846,0.7427045177045175,0.7427045177045175,1
PigAirwayPressure,cpu_optimised_hydra,2.220205833000364,0.7836538461538461,0.771707459207459,0.771707459207459,2
PigAirwayPressure,cpu_optimised_hydra,2.244379417003074,0.7836538461538461,0.7662531912531911,0.7662531912531911,3
PigAirwayPressure,cpu_optimised_hydra,2.237234124993847,0.7980769230769231,0.7839077589077588,0.7839077589077588,4
PigAirwayPressure,cpu_optimised_hydra,2.215400082997803,0.7836538461538461,0.7678932178932177,0.7678932178932177,5
PigArtPressure,cpu_optimised_hydra,2.0565746249994845,0.9855769230769232,0.9848595848595848,0.9848595848595848,1
PigArtPressure,cpu_optimised_hydra,2.042484958001296,0.9855769230769232,0.9848595848595848,0.9848595848595848,2
PigArtPressure,cpu_optimised_hydra,2.047528584000247,0.9855769230769232,0.9848595848595848,0.9848595848595848,3
PigArtPressure,cpu_optimised_hydra,2.064123083000595,0.9855769230769232,0.9848595848595848,0.9848595848595848,4
PigArtPressure,cpu_optimised_hydra,2.0384957499991287,0.9855769230769232,0.9848595848595848,0.9848595848595848,5
PigCVP,cpu_optimised_hydra,2.254631582996808,0.9615384615384616,0.9611777111777112,0.9611777111777112,1
PigCVP,cpu_optimised_hydra,2.262213249996421,0.9567307692307692,0.9562326562326564,0.9562326562326564,2
PigCVP,cpu_optimised_hydra,2.2651822910047485,0.9615384615384616,0.9606893106893106,0.9606893106893106,3
PigCVP,cpu_optimised_hydra,2.3443176669970853,0.9615384615384616,0.9616050616050617,0.9616050616050617,4
PigCVP,cpu_optimised_hydra,2.26279191699723,0.9615384615384616,0.9611777111777112,0.9611777111777112,5
PLAID,cpu_optimised_hydra,5.5567303329953575,0.8547486033519553,0.7911959436573587,0.8474333427644212,1
PLAID,cpu_optimised_hydra,5.567727000001469,0.8696461824953445,0.8200631947409395,0.8611952467284332,2
PLAID,cpu_optimised_hydra,5.563315084000351,0.851024208566108,0.7902508145728722,0.846219470478911,3
PLAID,cpu_optimised_hydra,5.560347999999067,0.8696461824953445,0.8167615421838446,0.8631481223464033,4
PLAID,cpu_optimised_hydra,5.577853415998106,0.851024208566108,0.7990445062779863,0.8453133639583,5
Plane,cpu_optimised_hydra,0.2708838329999707,1.0,1.0,1.0,1
Plane,cpu_optimised_hydra,0.2624817500036442,1.0,1.0,1.0,2
Plane,cpu_optimised_hydra,0.2644105419967673,1.0,1.0,1.0,3
Plane,cpu_optimised_hydra,0.2643146250047721,1.0,1.0,1.0,4
Plane,cpu_optimised_hydra,0.2616777910006931,1.0,1.0,1.0,5
PowerCons,cpu_optimised_hydra,0.4788476249959785,0.9777777777777776,0.9777750339548092,0.9777750339548092,1
PowerCons,cpu_optimised_hydra,0.4747100000022328,0.9777777777777776,0.9777750339548092,0.9777750339548092,2
PowerCons,cpu_optimised_hydra,0.4782373339985497,0.9777777777777776,0.9777750339548092,0.9777750339548092,3
PowerCons,cpu_optimised_hydra,0.4860132089961553,0.9722222222222222,0.972214504028897,0.9722145040288968,4
PowerCons,cpu_optimised_hydra,0.4791346249985508,0.9611111111111112,0.961109910799716,0.961109910799716,5
ProximalPhalanxOutlineCorrect,cpu_optimised_hydra,0.6542524169999524,0.8969072164948454,0.8716931216931216,0.8926071383116058,1
ProximalPhalanxOutlineCorrect,cpu_optimised_hydra,0.6559701660007704,0.9072164948453608,0.8858077174623937,0.9039881871447548,2
ProximalPhalanxOutlineCorrect,cpu_optimised_hydra,0.6546042499976465,0.9003436426116839,0.8754960829731046,0.8959475359063968,3
ProximalPhalanxOutlineCorrect,cpu_optimised_hydra,0.6596092079998925,0.9106529209621992,0.8888007054673721,0.9069261865367249,4
ProximalPhalanxOutlineCorrect,cpu_optimised_hydra,0.6547015830001328,0.9003436426116839,0.8773490298670155,0.896876201007329,5
ProximalPhalanxOutlineAgeGroup,cpu_optimised_hydra,0.4391094589955173,0.8634146341463415,0.7957557615147893,0.8663575304858865,1
ProximalPhalanxOutlineAgeGroup,cpu_optimised_hydra,0.4519046670029638,0.8536585365853658,0.774785775428524,0.8571133807993091,2
ProximalPhalanxOutlineAgeGroup,cpu_optimised_hydra,0.4403066669983673,0.848780487804878,0.7637832630318181,0.8508312344488856,3
ProximalPhalanxOutlineAgeGroup,cpu_optimised_hydra,0.4446377499989467,0.8585365853658536,0.7819968924839186,0.8612585212676575,4
ProximalPhalanxOutlineAgeGroup,cpu_optimised_hydra,0.446642167000391,0.8536585365853658,0.7781762545899634,0.8560647222139296,5
ProximalPhalanxTW,cpu_optimised_hydra,0.4484443750043283,0.7804878048780488,0.4424162598630684,0.7504715177574545,1
ProximalPhalanxTW,cpu_optimised_hydra,0.4460850409959676,0.8195121951219512,0.5281004911268069,0.7884230346746394,2
ProximalPhalanxTW,cpu_optimised_hydra,0.4459083330002613,0.8097560975609757,0.4828158334040687,0.776632403146033,3
ProximalPhalanxTW,cpu_optimised_hydra,0.4397973750019446,0.8097560975609757,0.5007780832248917,0.7832961998504292,4
ProximalPhalanxTW,cpu_optimised_hydra,0.4438182079975377,0.8097560975609757,0.4996189256752636,0.7745773978683632,5
RefrigerationDevices,cpu_optimised_hydra,1.9024035839975113,0.512,0.5097857989020711,0.5097857989020711,1
RefrigerationDevices,cpu_optimised_hydra,1.9070026249974037,0.4773333333333333,0.4703745657158129,0.4703745657158129,2
RefrigerationDevices,cpu_optimised_hydra,1.9065967079950497,0.5066666666666667,0.5010685283616415,0.5010685283616415,3
RefrigerationDevices,cpu_optimised_hydra,1.8967048749982496,0.48,0.4738765127246723,0.4738765127246723,4
RefrigerationDevices,cpu_optimised_hydra,1.9036022080035764,0.5146666666666667,0.508857497335465,0.5088574973354649,5
Rock,cpu_optimised_hydra,0.8057194580032956,0.92,0.9193970503181028,0.9202955465587044,1
Rock,cpu_optimised_hydra,0.8017383749975124,0.9,0.8912037037037037,0.903148148148148,2
Rock,cpu_optimised_hydra,0.810335500005749,0.92,0.9193970503181028,0.9202955465587044,3
Rock,cpu_optimised_hydra,0.7966833329992369,0.9,0.8923315232525759,0.9005316067947646,4
Rock,cpu_optimised_hydra,0.8004270419987733,0.92,0.9193970503181028,0.9202955465587044,5
ScreenType,cpu_optimised_hydra,1.6854372089946992,0.4746666666666667,0.4710811403886072,0.4710811403886072,1
ScreenType,cpu_optimised_hydra,1.6904979169994476,0.4986666666666666,0.4980087722689806,0.4980087722689806,2
ScreenType,cpu_optimised_hydra,1.6866827080011717,0.496,0.4942794565512618,0.4942794565512619,3
ScreenType,cpu_optimised_hydra,1.6842261670026346,0.4746666666666667,0.4723804513687781,0.4723804513687782,4
ScreenType,cpu_optimised_hydra,1.6844669170022826,0.4746666666666667,0.4751361569479256,0.4751361569479256,5
SemgHandGenderCh2,cpu_optimised_hydra,5.5783024999982445,0.8216666666666667,0.8096079762988622,0.8239825740882981,1
SemgHandGenderCh2,cpu_optimised_hydra,5.561835749998863,0.8316666666666667,0.8196294367140413,0.8336081553687031,2
SemgHandGenderCh2,cpu_optimised_hydra,5.5916021669982,0.8333333333333334,0.8215793793341343,0.835317767125406,3
SemgHandGenderCh2,cpu_optimised_hydra,5.567448207999405,0.825,0.8117824204780726,0.8267457180500659,4
SemgHandGenderCh2,cpu_optimised_hydra,5.589804249997542,0.8316666666666667,0.8215290192047734,0.8342896943316321,5
SemgHandMovementCh2,cpu_optimised_hydra,5.622535125003196,0.4822222222222222,0.4833391113080034,0.4833391113080034,1
SemgHandMovementCh2,cpu_optimised_hydra,5.584099833999062,0.5155555555555555,0.5157446553916839,0.5157446553916839,2
SemgHandMovementCh2,cpu_optimised_hydra,5.587068291999458,0.4933333333333333,0.4963184808746261,0.4963184808746261,3
SemgHandMovementCh2,cpu_optimised_hydra,5.594917041002191,0.4755555555555555,0.4758984387932508,0.4758984387932507,4
SemgHandMovementCh2,cpu_optimised_hydra,5.567816374998074,0.48,0.480709825076496,0.480709825076496,5
SemgHandSubjectCh2,cpu_optimised_hydra,5.5850842090003425,0.78,0.7777018661144683,0.7777018661144683,1
SemgHandSubjectCh2,cpu_optimised_hydra,5.574333790995297,0.7844444444444445,0.7831291075466577,0.7831291075466578,2
SemgHandSubjectCh2,cpu_optimised_hydra,5.594007083003817,0.7644444444444445,0.7621603591445357,0.7621603591445356,3
SemgHandSubjectCh2,cpu_optimised_hydra,5.576718666001398,0.7555555555555555,0.7533692551313391,0.7533692551313392,4
SemgHandSubjectCh2,cpu_optimised_hydra,5.547078374998819,0.7533333333333333,0.7508726533166458,0.7508726533166459,5
ShakeGestureWiimoteZ,cpu_optimised_hydra,0.3388021249993471,0.94,0.940909090909091,0.9409090909090908,1
ShakeGestureWiimoteZ,cpu_optimised_hydra,0.338415708996763,0.92,0.9194444444444444,0.9194444444444446,2
ShakeGestureWiimoteZ,cpu_optimised_hydra,0.3396536660002311,0.9,0.8951770451770452,0.8951770451770451,3
ShakeGestureWiimoteZ,cpu_optimised_hydra,0.3406981250009266,0.94,0.9435897435897436,0.9435897435897436,4
ShakeGestureWiimoteZ,cpu_optimised_hydra,0.3379229999991366,0.9,0.8951770451770452,0.8951770451770451,5
ShapeletSim,cpu_optimised_hydra,0.3799957500013988,0.9888888888888888,0.9888875169774046,0.9888875169774048,1
ShapeletSim,cpu_optimised_hydra,0.3847995420001098,0.9833333333333332,0.9833287024173382,0.983328702417338,2
ShapeletSim,cpu_optimised_hydra,0.3816375410024193,0.9888888888888888,0.9888875169774046,0.9888875169774048,3
ShapeletSim,cpu_optimised_hydra,0.3836082920024637,0.9888888888888888,0.9888875169774046,0.9888875169774048,4
ShapeletSim,cpu_optimised_hydra,0.3779580829941551,0.9833333333333332,0.9833287024173382,0.983328702417338,5
ShapesAll,cpu_optimised_hydra,1.9180451249994803,0.9316666666666666,0.9312882731303784,0.9312882731303784,1
ShapesAll,cpu_optimised_hydra,2.128030542000488,0.9316666666666666,0.9304828700312612,0.9304828700312616,2
ShapesAll,cpu_optimised_hydra,1.926487083997927,0.9233333333333332,0.9207857433244429,0.9207857433244432,3
ShapesAll,cpu_optimised_hydra,1.9261918750053155,0.9283333333333332,0.927016416825274,0.927016416825274,4
ShapesAll,cpu_optimised_hydra,1.912107084004674,0.93,0.9291927165429654,0.9291927165429658,5
SmallKitchenAppliances,cpu_optimised_hydra,1.5537564170008409,0.808,0.8073238652186022,0.807323865218602,1
SmallKitchenAppliances,cpu_optimised_hydra,1.551094499998726,0.8213333333333334,0.8211673467448998,0.8211673467448997,2
SmallKitchenAppliances,cpu_optimised_hydra,1.5488805420027347,0.7973333333333333,0.7967584517296044,0.7967584517296042,3
SmallKitchenAppliances,cpu_optimised_hydra,1.5483242499976768,0.8133333333333334,0.812865094039601,0.8128650940396013,4
SmallKitchenAppliances,cpu_optimised_hydra,1.643731125004706,0.824,0.8229481750352893,0.8229481750352893,5
SmoothSubspace,cpu_optimised_hydra,0.029593625004054,0.98,0.97999799979998,0.97999799979998,1
SmoothSubspace,cpu_optimised_hydra,0.0291342080017784,0.98,0.98006533986732,0.98006533986732,2
SmoothSubspace,cpu_optimised_hydra,0.0296581249931477,0.94,0.93992799279928,0.93992799279928,3
SmoothSubspace,cpu_optimised_hydra,0.0317492079993826,0.9533333333333334,0.9535711116848428,0.9535711116848428,4
SmoothSubspace,cpu_optimised_hydra,0.0304570829976,0.96,0.9599839935974388,0.9599839935974388,5
SonyAIBORobotSurface1,cpu_optimised_hydra,0.4179811249996419,0.9234608985024958,0.9231372330960854,0.9238426576998006,1
SonyAIBORobotSurface1,cpu_optimised_hydra,0.4214678749995073,0.9267886855241264,0.9264463729417,0.9271560453686816,2
SonyAIBORobotSurface1,cpu_optimised_hydra,0.4172002500054077,0.9151414309484192,0.9148689747114944,0.9155501153038068,3
SonyAIBORobotSurface1,cpu_optimised_hydra,0.4158370000004652,0.9334442595673876,0.9330690246564358,0.933777801710456,4
SonyAIBORobotSurface1,cpu_optimised_hydra,0.4135457089942065,0.9168053244592346,0.9165222125919504,0.917209769983926,5
SonyAIBORobotSurface2,cpu_optimised_hydra,0.6106865830006427,0.9485834207764952,0.945799039641206,0.948673655350324,1
