dataset,backend,total_time,accuracy,f1_macro,f1_weighted,target_length,seed
Strawberry,mps,7.49931920900417,0.9756756756756756,0.9737172353372956,0.9757726281676746,12000,42
HandOutlines,cpu,38.35653987499245,0.9486486486486486,0.9431574691732364,0.9481234053944788,12000,42
FordB,cpu,45.48377049999544,0.8197530864197531,0.8196431294799451,0.8196871122558683,12000,42
NonInvasiveFetalECGThorax1,cpu,47.94953524999437,0.9399491094147584,0.9352545461841888,0.938385367555758,12000,42
Rock,cpu,2.150695000003907,0.92,0.9193970503181028,0.9202955465587044,12000,42
HouseTwenty,cpu,3.4382364580087597,0.9495798319327732,0.9482608695652174,0.9495798319327732,12000,42
PigArtPressure,cpu,5.656002207993879,0.9855769230769232,0.9848595848595848,0.9848595848595848,12000,42
Chinatown,cpu,0.1389170000038575,0.9825072886297376,0.9784385214986172,0.9826711316014606,12000,42
SonyAIBORobotSurface1,cpu,0.7547175409999909,0.9201331114808652,0.919829253651704,0.9205273054213986,12000,42
SmoothSubspace,cpu,0.0570369170018238,0.96,0.9599966663333,0.9599966663333,12000,42
ItalyPowerDemand,cpu,0.4206358749943319,0.967930029154519,0.9679295445422992,0.967929908001464,12000,42
SmoothSubspace,cpu,0.0571721659944159,0.96,0.9599966663333,0.9599966663333,12000,42
Strawberry,cpu,3.250342166007613,0.9756756756756756,0.9737172353372956,0.9757726281676746,12000,42
HandOutlines,mps,360.7867262499931,0.9486486486486486,0.9431574691732364,0.9481234053944788,13000,42
FordB,mps,99.66217279199918,0.8197530864197531,0.8196431294799451,0.8196871122558683,13000,42
NonInvasiveFetalECGThorax1,mps,137.5879415840027,0.9399491094147584,0.9352545461841888,0.938385367555758,13000,42
Rock,mps,17.86192879200098,0.92,0.9193970503181028,0.9202955465587044,13000,42
HouseTwenty,mps,18.475998124995385,0.9495798319327732,0.9482608695652174,0.9495798319327732,13000,42
PigArtPressure,mps,44.50866287499957,0.9855769230769232,0.9848595848595848,0.9848595848595848,13000,42
Chinatown,mps,0.0813186659943312,0.9825072886297376,0.9784385214986172,0.9826711316014606,13000,42
SonyAIBORobotSurface1,mps,0.7133413330011535,0.9201331114808652,0.919829253651704,0.9205273054213986,13000,42
SmoothSubspace,mps,0.0271713330002967,0.96,0.9599966663333,0.9599966663333,13000,42
ItalyPowerDemand,mps,0.1142043750005541,0.967930029154519,0.9679295445422992,0.967929908001464,13000,42
SmoothSubspace,mps,0.0181740410043858,0.96,0.9599966663333,0.9599966663333,13000,42
Strawberry,mps,7.753628667007433,0.9756756756756756,0.9737172353372956,0.9757726281676746,13000,42
HandOutlines,cpu,37.36590995801089,0.9486486486486486,0.9431574691732364,0.9481234053944788,13000,42
FordB,cpu,45.17541729200457,0.8197530864197531,0.8196431294799451,0.8196871122558683,13000,42
NonInvasiveFetalECGThorax1,cpu,45.313308249998954,0.9399491094147584,0.9352545461841888,0.938385367555758,13000,42
Rock,cpu,2.1495061669993447,0.92,0.9193970503181028,0.9202955465587044,13000,42
HouseTwenty,cpu,3.561047041002894,0.9495798319327732,0.9482608695652174,0.9495798319327732,13000,42
PigArtPressure,cpu,5.56722012499813,0.9855769230769232,0.9848595848595848,0.9848595848595848,13000,42
Chinatown,cpu,0.1383300000015879,0.9825072886297376,0.9784385214986172,0.9826711316014606,13000,42
SonyAIBORobotSurface1,cpu,0.7521987090003677,0.9201331114808652,0.919829253651704,0.9205273054213986,13000,42
SmoothSubspace,cpu,0.0566172920080134,0.96,0.9599966663333,0.9599966663333,13000,42
ItalyPowerDemand,cpu,0.4193745419906918,0.967930029154519,0.9679295445422992,0.967929908001464,13000,42
SmoothSubspace,cpu,0.0679630829981761,0.96,0.9599966663333,0.9599966663333,13000,42
Strawberry,cpu,4.323640167000121,0.9756756756756756,0.9737172353372956,0.9757726281676746,13000,42
HandOutlines,mps,352.5160825000057,0.9486486486486486,0.9431574691732364,0.9481234053944788,14000,42
FordB,mps,98.96378400000684,0.8197530864197531,0.8196431294799451,0.8196871122558683,14000,42
NonInvasiveFetalECGThorax1,mps,137.03954295799485,0.9399491094147584,0.9352545461841888,0.938385367555758,14000,42
Rock,mps,17.803397041992866,0.92,0.9193970503181028,0.9202955465587044,14000,42
HouseTwenty,mps,18.87572670799273,0.9495798319327732,0.9482608695652174,0.9495798319327732,14000,42
PigArtPressure,mps,42.46091566598625,0.9855769230769232,0.9848595848595848,0.9848595848595848,14000,42
Chinatown,mps,0.0575205409986665,0.9825072886297376,0.9784385214986172,0.9826711316014606,14000,42
SonyAIBORobotSurface1,mps,0.6877482919953763,0.9201331114808652,0.919829253651704,0.9205273054213986,14000,42
SmoothSubspace,mps,0.0236304169957293,0.96,0.9599966663333,0.9599966663333,14000,42
ItalyPowerDemand,mps,0.1122461659979308,0.967930029154519,0.9679295445422992,0.967929908001464,14000,42
SmoothSubspace,mps,0.0187047079962212,0.96,0.9599966663333,0.9599966663333,14000,42
Strawberry,mps,7.388691458007088,0.9756756756756756,0.9737172353372956,0.9757726281676746,14000,42
HandOutlines,cpu,37.761401292009396,0.9486486486486486,0.9431574691732364,0.9481234053944788,14000,42
FordB,cpu,45.46510495799885,0.8197530864197531,0.8196431294799451,0.8196871122558683,14000,42
NonInvasiveFetalECGThorax1,cpu,46.506720541001414,0.9399491094147584,0.9352545461841888,0.938385367555758,14000,42
Rock,cpu,2.1803982499986887,0.92,0.9193970503181028,0.9202955465587044,14000,42
HouseTwenty,cpu,3.4862489999941317,0.9495798319327732,0.9482608695652174,0.9495798319327732,14000,42
PigArtPressure,cpu,5.581962583004497,0.9855769230769232,0.9848595848595848,0.9848595848595848,14000,42
Chinatown,cpu,0.1403357910021441,0.9825072886297376,0.9784385214986172,0.9826711316014606,14000,42
SonyAIBORobotSurface1,cpu,0.7885105000023032,0.9201331114808652,0.919829253651704,0.9205273054213986,14000,42
SmoothSubspace,cpu,0.0568847090034978,0.96,0.9599966663333,0.9599966663333,14000,42
ItalyPowerDemand,cpu,0.4168854579911567,0.967930029154519,0.9679295445422992,0.967929908001464,14000,42
SmoothSubspace,cpu,0.0570766249875305,0.96,0.9599966663333,0.9599966663333,14000,42
Strawberry,cpu,3.3467325840028934,0.9756756756756756,0.9737172353372956,0.9757726281676746,14000,42
HandOutlines,mps,352.58349883298797,0.9486486486486486,0.9431574691732364,0.9481234053944788,15000,42
FordB,mps,101.88648000000104,0.8197530864197531,0.8196431294799451,0.8196871122558683,15000,42
NonInvasiveFetalECGThorax1,mps,137.33548300000257,0.9399491094147584,0.9352545461841888,0.938385367555758,15000,42
Rock,mps,17.820130332998815,0.92,0.9193970503181028,0.9202955465587044,15000,42
HouseTwenty,mps,18.90083754199441,0.9495798319327732,0.9482608695652174,0.9495798319327732,15000,42
PigArtPressure,mps,42.53755774999445,0.9855769230769232,0.9848595848595848,0.9848595848595848,15000,42
Chinatown,mps,0.0549277500103926,0.9825072886297376,0.9784385214986172,0.9826711316014606,15000,42
SonyAIBORobotSurface1,mps,0.913990291999653,0.9201331114808652,0.919829253651704,0.9205273054213986,15000,42
SmoothSubspace,mps,0.0245865000033518,0.96,0.9599966663333,0.9599966663333,15000,42
ItalyPowerDemand,mps,0.112165416998323,0.967930029154519,0.9679295445422992,0.967929908001464,15000,42
SmoothSubspace,mps,0.0186666249937843,0.96,0.9599966663333,0.9599966663333,15000,42
Strawberry,mps,7.510096166995936,0.9756756756756756,0.9737172353372956,0.9757726281676746,15000,42
HandOutlines,cpu,37.710014541997225,0.9486486486486486,0.9431574691732364,0.9481234053944788,15000,42
FordB,cpu,45.60755958300433,0.8197530864197531,0.8196431294799451,0.8196871122558683,15000,42
NonInvasiveFetalECGThorax1,cpu,46.8537011659937,0.9399491094147584,0.9352545461841888,0.938385367555758,15000,42
Rock,cpu,2.1747569579893025,0.92,0.9193970503181028,0.9202955465587044,15000,42
HouseTwenty,cpu,3.4836865830002353,0.9495798319327732,0.9482608695652174,0.9495798319327732,15000,42
PigArtPressure,cpu,5.82651949999854,0.9855769230769232,0.9848595848595848,0.9848595848595848,15000,42
Chinatown,cpu,0.2559337919956306,0.9825072886297376,0.9784385214986172,0.9826711316014606,15000,42
SonyAIBORobotSurface1,cpu,0.9308371250081108,0.9201331114808652,0.919829253651704,0.9205273054213986,15000,42
SmoothSubspace,cpu,0.0588153330027125,0.96,0.9599966663333,0.9599966663333,15000,42
ItalyPowerDemand,cpu,0.4558856250077951,0.967930029154519,0.9679295445422992,0.967929908001464,15000,42
SmoothSubspace,cpu,0.063905374991009,0.96,0.9599966663333,0.9599966663333,15000,42
Strawberry,cpu,3.5489291249978123,0.9756756756756756,0.9737172353372956,0.9757726281676746,15000,42
HandOutlines,mps,354.3032406249986,0.9486486486486486,0.9431574691732364,0.9481234053944788,16000,42
FordB,mps,98.91186762500728,0.8197530864197531,0.8196431294799451,0.8196871122558683,16000,42
NonInvasiveFetalECGThorax1,mps,136.94537608399696,0.9399491094147584,0.9352545461841888,0.938385367555758,16000,42
Rock,mps,17.859285792001174,0.92,0.9193970503181028,0.9202955465587044,16000,42
HouseTwenty,mps,19.000111375004053,0.9495798319327732,0.9482608695652174,0.9495798319327732,16000,42
PigArtPressure,mps,42.26526808401104,0.9855769230769232,0.9848595848595848,0.9848595848595848,16000,42
Chinatown,mps,0.0533840830030385,0.9825072886297376,0.9784385214986172,0.9826711316014606,16000,42
SonyAIBORobotSurface1,mps,0.7012672089913394,0.9201331114808652,0.919829253651704,0.9205273054213986,16000,42
SmoothSubspace,mps,0.0303507499920669,0.96,0.9599966663333,0.9599966663333,16000,42
ItalyPowerDemand,mps,0.110289082993404,0.967930029154519,0.9679295445422992,0.967929908001464,16000,42
SmoothSubspace,mps,0.0180347080022329,0.96,0.9599966663333,0.9599966663333,16000,42
Strawberry,mps,7.4964506669930415,0.9756756756756756,0.9737172353372956,0.9757726281676746,16000,42
HandOutlines,cpu,37.71918870801164,0.9486486486486486,0.9431574691732364,0.9481234053944788,16000,42
FordB,cpu,47.20783029201266,0.8197530864197531,0.8196431294799451,0.8196871122558683,16000,42
NonInvasiveFetalECGThorax1,cpu,45.81284749999759,0.9399491094147584,0.9352545461841888,0.938385367555758,16000,42
Rock,cpu,2.085093665999011,0.92,0.9193970503181028,0.9202955465587044,16000,42
HouseTwenty,cpu,3.3025533329928294,0.9495798319327732,0.9482608695652174,0.9495798319327732,16000,42
PigArtPressure,cpu,5.7477428749989485,0.9855769230769232,0.9848595848595848,0.9848595848595848,16000,42
Chinatown,cpu,0.1424664169899188,0.9825072886297376,0.9784385214986172,0.9826711316014606,16000,42
SonyAIBORobotSurface1,cpu,0.7783522090030601,0.9201331114808652,0.919829253651704,0.9205273054213986,16000,42
SmoothSubspace,cpu,0.0569949579949025,0.96,0.9599966663333,0.9599966663333,16000,42
ItalyPowerDemand,cpu,0.4205584580049617,0.967930029154519,0.9679295445422992,0.967929908001464,16000,42
SmoothSubspace,cpu,0.0571270829968852,0.96,0.9599966663333,0.9599966663333,16000,42
Strawberry,cpu,3.5024894580128603,0.9756756756756756,0.9737172353372956,0.9757726281676746,16000,42
HandOutlines,mps,350.935876042,0.9486486486486486,0.9431574691732364,0.9481234053944788,17000,42
FordB,mps,176.38944241699937,0.8197530864197531,0.8196431294799451,0.8196871122558683,17000,42
NonInvasiveFetalECGThorax1,mps,251.61617612499683,0.9399491094147584,0.9352545461841888,0.938385367555758,17000,42
Rock,mps,17.761737583001377,0.92,0.9193970503181028,0.9202955465587044,17000,42
HouseTwenty,mps,18.776576499993094,0.9495798319327732,0.9482608695652174,0.9495798319327732,17000,42
PigArtPressure,mps,42.17704879099619,0.9855769230769232,0.9848595848595848,0.9848595848595848,17000,42
Chinatown,mps,0.0534435840090736,0.9825072886297376,0.9784385214986172,0.9826711316014606,17000,42
SonyAIBORobotSurface1,mps,0.6931196670047939,0.9201331114808652,0.919829253651704,0.9205273054213986,17000,42
SmoothSubspace,mps,0.0238756660110084,0.96,0.9599966663333,0.9599966663333,17000,42
ItalyPowerDemand,mps,0.1098849160043755,0.967930029154519,0.9679295445422992,0.967929908001464,17000,42
SmoothSubspace,mps,0.0182139999960782,0.96,0.9599966663333,0.9599966663333,17000,42
Strawberry,mps,7.546160041005351,0.9756756756756756,0.9737172353372956,0.9757726281676746,17000,42
HandOutlines,cpu,38.05626004099031,0.9486486486486486,0.9431574691732364,0.9481234053944788,17000,42
FordB,cpu,48.240135957996245,0.8197530864197531,0.8196431294799451,0.8196871122558683,17000,42
NonInvasiveFetalECGThorax1,cpu,45.69596845799242,0.9399491094147584,0.9352545461841888,0.938385367555758,17000,42
Rock,cpu,2.1779270000115503,0.92,0.9193970503181028,0.9202955465587044,17000,42
HouseTwenty,cpu,3.547198790998664,0.9495798319327732,0.9482608695652174,0.9495798319327732,17000,42
PigArtPressure,cpu,5.626670208002906,0.9855769230769232,0.9848595848595848,0.9848595848595848,17000,42
Chinatown,cpu,0.1396152500092284,0.9825072886297376,0.9784385214986172,0.9826711316014606,17000,42
SonyAIBORobotSurface1,cpu,0.783217791991774,0.9201331114808652,0.919829253651704,0.9205273054213986,17000,42
SmoothSubspace,cpu,0.0582129999966127,0.96,0.9599966663333,0.9599966663333,17000,42
ItalyPowerDemand,cpu,0.4140773749968502,0.967930029154519,0.9679295445422992,0.967929908001464,17000,42
SmoothSubspace,cpu,0.0573302499979035,0.96,0.9599966663333,0.9599966663333,17000,42
Strawberry,cpu,3.4667665409942856,0.9756756756756756,0.9737172353372956,0.9757726281676746,17000,42
HandOutlines,mps,350.8107016659924,0.9486486486486486,0.9431574691732364,0.9481234053944788,18000,42
FordB,mps,177.6296431660012,0.8197530864197531,0.8196431294799451,0.8196871122558683,18000,42
NonInvasiveFetalECGThorax1,mps,251.741370290998,0.9399491094147584,0.9352545461841888,0.938385367555758,18000,42
Rock,mps,27.44364129200403,0.92,0.9193970503181028,0.9202955465587044,18000,42
HouseTwenty,mps,33.177556832990376,0.9495798319327732,0.9482608695652174,0.9495798319327732,18000,42
PigArtPressure,mps,70.76071904200944,0.9855769230769232,0.9848595848595848,0.9848595848595848,18000,42
Chinatown,mps,0.0590891660103807,0.9825072886297376,0.9784385214986172,0.9826711316014606,18000,42
SonyAIBORobotSurface1,mps,0.6537343750096625,0.9201331114808652,0.919829253651704,0.9205273054213986,18000,42
SmoothSubspace,mps,0.0230435830017086,0.96,0.9599966663333,0.9599966663333,18000,42
ItalyPowerDemand,mps,0.111643083000672,0.967930029154519,0.9679295445422992,0.967929908001464,18000,42
SmoothSubspace,mps,0.0176220829889643,0.96,0.9599966663333,0.9599966663333,18000,42
Strawberry,mps,7.562924625002779,0.9756756756756756,0.9737172353372956,0.9757726281676746,18000,42
HandOutlines,cpu,38.71937008299574,0.9486486486486486,0.9431574691732364,0.9481234053944788,18000,42
FordB,cpu,45.95691920899844,0.8197530864197531,0.8196431294799451,0.8196871122558683,18000,42
NonInvasiveFetalECGThorax1,cpu,46.106326000008266,0.9399491094147584,0.9352545461841888,0.938385367555758,18000,42
Rock,cpu,2.308684624993475,0.92,0.9193970503181028,0.9202955465587044,18000,42
HouseTwenty,cpu,3.481296124999062,0.9495798319327732,0.9482608695652174,0.9495798319327732,18000,42
PigArtPressure,cpu,5.651465250004549,0.9855769230769232,0.9848595848595848,0.9848595848595848,18000,42
Chinatown,cpu,0.1386699590075295,0.9825072886297376,0.9784385214986172,0.9826711316014606,18000,42
SonyAIBORobotSurface1,cpu,0.8728247499966528,0.9201331114808652,0.919829253651704,0.9205273054213986,18000,42
SmoothSubspace,cpu,0.0570399159914813,0.96,0.9599966663333,0.9599966663333,18000,42
ItalyPowerDemand,cpu,0.4094368340010987,0.967930029154519,0.9679295445422992,0.967929908001464,18000,42
SmoothSubspace,cpu,0.0567891660029999,0.96,0.9599966663333,0.9599966663333,18000,42
Strawberry,cpu,3.728682749992004,0.9756756756756756,0.9737172353372956,0.9757726281676746,18000,42
HandOutlines,mps,547.1611290409928,0.9486486486486486,0.9431574691732364,0.9481234053944788,19000,42
FordB,mps,176.68792820800445,0.8197530864197531,0.8196431294799451,0.8196871122558683,19000,42
NonInvasiveFetalECGThorax1,mps,253.5802839169919,0.9399491094147584,0.9352545461841888,0.938385367555758,19000,42
Rock,mps,28.046610916004283,0.92,0.9193970503181028,0.9202955465587044,19000,42
HouseTwenty,mps,32.75052012500237,0.9495798319327732,0.9482608695652174,0.9495798319327732,19000,42
PigArtPressure,mps,70.68550829199376,0.9855769230769232,0.9848595848595848,0.9848595848595848,19000,42
Chinatown,mps,0.0500707500032149,0.9825072886297376,0.9784385214986172,0.9826711316014606,19000,42
SonyAIBORobotSurface1,mps,0.596275208008592,0.9201331114808652,0.919829253651704,0.9205273054213986,19000,42
SmoothSubspace,mps,0.0252009579999139,0.96,0.9599966663333,0.9599966663333,19000,42
ItalyPowerDemand,mps,0.1108440829993924,0.967930029154519,0.9679295445422992,0.967929908001464,19000,42
SmoothSubspace,mps,0.0183819579979171,0.96,0.9599966663333,0.9599966663333,19000,42
Strawberry,mps,7.930570583004737,0.9756756756756756,0.9737172353372956,0.9757726281676746,19000,42
HandOutlines,cpu,39.11224920800305,0.9486486486486486,0.9431574691732364,0.9481234053944788,19000,42
FordB,cpu,45.39114675000019,0.8197530864197531,0.8196431294799451,0.8196871122558683,19000,42
NonInvasiveFetalECGThorax1,cpu,44.60178454199922,0.9399491094147584,0.9352545461841888,0.938385367555758,19000,42
Rock,cpu,2.1318760419962928,0.92,0.9193970503181028,0.9202955465587044,19000,42
HouseTwenty,cpu,3.534934209004859,0.9495798319327732,0.9482608695652174,0.9495798319327732,19000,42
PigArtPressure,cpu,5.69243695899786,0.9855769230769232,0.9848595848595848,0.9848595848595848,19000,42
Chinatown,cpu,0.1519679170014569,0.9825072886297376,0.9784385214986172,0.9826711316014606,19000,42
SonyAIBORobotSurface1,cpu,0.8816484999988461,0.9201331114808652,0.919829253651704,0.9205273054213986,19000,42
SmoothSubspace,cpu,0.0568719589937245,0.96,0.9599966663333,0.9599966663333,19000,42
ItalyPowerDemand,cpu,0.4111459999985527,0.967930029154519,0.9679295445422992,0.967929908001464,19000,42
SmoothSubspace,cpu,0.0570413340028608,0.96,0.9599966663333,0.9599966663333,19000,42
Strawberry,cpu,3.820775833009975,0.9756756756756756,0.9737172353372956,0.9757726281676746,19000,42
HandOutlines,mps,547.2672380000004,0.9486486486486486,0.9431574691732364,0.9481234053944788,20000,42
FordB,mps,177.51458020799328,0.8197530864197531,0.8196431294799451,0.8196871122558683,20000,42
NonInvasiveFetalECGThorax1,mps,251.39202079099775,0.9399491094147584,0.9352545461841888,0.938385367555758,20000,42
Rock,mps,28.64763254200807,0.92,0.9193970503181028,0.9202955465587044,20000,42
HouseTwenty,mps,34.56184100000246,0.9495798319327732,0.9482608695652174,0.9495798319327732,20000,42
PigArtPressure,mps,70.60888479099958,0.9855769230769232,0.9848595848595848,0.9848595848595848,20000,42
Chinatown,mps,0.0698439169937046,0.9825072886297376,0.9784385214986172,0.9826711316014606,20000,42
SonyAIBORobotSurface1,mps,0.6081373750057537,0.9201331114808652,0.919829253651704,0.9205273054213986,20000,42
SmoothSubspace,mps,0.0259362499928101,0.96,0.9599966663333,0.9599966663333,20000,42
ItalyPowerDemand,mps,0.1087215840088902,0.967930029154519,0.9679295445422992,0.967929908001464,20000,42
SmoothSubspace,mps,0.0173040829977253,0.96,0.9599966663333,0.9599966663333,20000,42
Strawberry,mps,7.502833666003426,0.9756756756756756,0.9737172353372956,0.9757726281676746,20000,42
HandOutlines,cpu,39.390584166001645,0.9486486486486486,0.9431574691732364,0.9481234053944788,20000,42
FordB,cpu,47.22764704099973,0.8197530864197531,0.8196431294799451,0.8196871122558683,20000,42
NonInvasiveFetalECGThorax1,cpu,44.70870424999157,0.9399491094147584,0.9352545461841888,0.938385367555758,20000,42
Rock,cpu,2.1837884999986272,0.92,0.9193970503181028,0.9202955465587044,20000,42
HouseTwenty,cpu,3.4565920830063988,0.9495798319327732,0.9482608695652174,0.9495798319327732,20000,42
PigArtPressure,cpu,5.608165540994378,0.9855769230769232,0.9848595848595848,0.9848595848595848,20000,42
Chinatown,cpu,0.1400578339962521,0.9825072886297376,0.9784385214986172,0.9826711316014606,20000,42
SonyAIBORobotSurface1,cpu,0.8600492499972461,0.9201331114808652,0.919829253651704,0.9205273054213986,20000,42
SmoothSubspace,cpu,0.0603625420044409,0.96,0.9599966663333,0.9599966663333,20000,42
ItalyPowerDemand,cpu,0.4078051250107819,0.967930029154519,0.9679295445422992,0.967929908001464,20000,42
SmoothSubspace,cpu,0.0570759589900262,0.96,0.9599966663333,0.9599966663333,20000,42
Strawberry,cpu,3.6903150840080343,0.9756756756756756,0.9737172353372956,0.9757726281676746,20000,42
HandOutlines,mps,543.9542670420051,0.9486486486486486,0.9431574691732364,0.9481234053944788,21000,42
FordB,mps,179.87297670800763,0.8197530864197531,0.8196431294799451,0.8196871122558683,21000,42
NonInvasiveFetalECGThorax1,mps,252.09954216699407,0.9399491094147584,0.9352545461841888,0.938385367555758,21000,42
Rock,mps,28.35273691698967,0.92,0.9193970503181028,0.9202955465587044,21000,42
HouseTwenty,mps,33.56469416699838,0.9495798319327732,0.9482608695652174,0.9495798319327732,21000,42
PigArtPressure,mps,72.1065774999879,0.9855769230769232,0.9848595848595848,0.9848595848595848,21000,42
Chinatown,mps,0.0799769590084906,0.9825072886297376,0.9784385214986172,0.9826711316014606,21000,42
SonyAIBORobotSurface1,mps,0.6763192090002121,0.9201331114808652,0.919829253651704,0.9205273054213986,21000,42
SmoothSubspace,mps,0.0273591669974848,0.96,0.9599966663333,0.9599966663333,21000,42
ItalyPowerDemand,mps,0.1207344580034259,0.967930029154519,0.9679295445422992,0.967929908001464,21000,42
SmoothSubspace,mps,0.0191583330015419,0.96,0.9599966663333,0.9599966663333,21000,42
Strawberry,mps,7.987209416009136,0.9756756756756756,0.9737172353372956,0.9757726281676746,21000,42
HandOutlines,cpu,38.917067125003086,0.9486486486486486,0.9431574691732364,0.9481234053944788,21000,42
FordB,cpu,45.795801957996446,0.8197530864197531,0.8196431294799451,0.8196871122558683,21000,42
NonInvasiveFetalECGThorax1,cpu,45.50386250000156,0.9399491094147584,0.9352545461841888,0.938385367555758,21000,42
Rock,cpu,2.0947750409977743,0.92,0.9193970503181028,0.9202955465587044,21000,42
HouseTwenty,cpu,3.347344957990572,0.9495798319327732,0.9482608695652174,0.9495798319327732,21000,42
PigArtPressure,cpu,5.736342832999071,0.9855769230769232,0.9848595848595848,0.9848595848595848,21000,42
Chinatown,cpu,0.2636559999955352,0.9825072886297376,0.9784385214986172,0.9826711316014606,21000,42
SonyAIBORobotSurface1,cpu,0.803994916001102,0.9201331114808652,0.919829253651704,0.9205273054213986,21000,42
SmoothSubspace,cpu,0.0568559170060325,0.96,0.9599966663333,0.9599966663333,21000,42
ItalyPowerDemand,cpu,0.4427235000039218,0.967930029154519,0.9679295445422992,0.967929908001464,21000,42
SmoothSubspace,cpu,0.0572440830001141,0.96,0.9599966663333,0.9599966663333,21000,42
Strawberry,cpu,3.627797167006065,0.9756756756756756,0.9737172353372956,0.9757726281676746,21000,42
HandOutlines,mps,546.3078705829976,0.9486486486486486,0.9431574691732364,0.9481234053944788,22000,42
FordB,mps,176.55853066699638,0.8197530864197531,0.8196431294799451,0.8196871122558683,22000,42
NonInvasiveFetalECGThorax1,mps,252.46104387499508,0.9399491094147584,0.9352545461841888,0.938385367555758,22000,42
Rock,mps,27.985260750007,0.92,0.9193970503181028,0.9202955465587044,22000,42
HouseTwenty,mps,33.39665995800169,0.9495798319327732,0.9482608695652174,0.9495798319327732,22000,42
PigArtPressure,mps,71.55240158300148,0.9855769230769232,0.9848595848595848,0.9848595848595848,22000,42
Chinatown,mps,0.060008790998836,0.9825072886297376,0.9784385214986172,0.9826711316014606,22000,42
SonyAIBORobotSurface1,mps,0.6037427080009365,0.9201331114808652,0.919829253651704,0.9205273054213986,22000,42
SmoothSubspace,mps,0.0235782079980708,0.96,0.9599966663333,0.9599966663333,22000,42
ItalyPowerDemand,mps,0.1097732499911217,0.967930029154519,0.9679295445422992,0.967929908001464,22000,42
SmoothSubspace,mps,0.0184559170011198,0.96,0.9599966663333,0.9599966663333,22000,42
Strawberry,mps,7.596866291991319,0.9756756756756756,0.9737172353372956,0.9757726281676746,22000,42
HandOutlines,cpu,38.624989417003235,0.9486486486486486,0.9431574691732364,0.9481234053944788,22000,42
FordB,cpu,46.856667916988954,0.8197530864197531,0.8196431294799451,0.8196871122558683,22000,42
NonInvasiveFetalECGThorax1,cpu,45.119759540990344,0.9399491094147584,0.9352545461841888,0.938385367555758,22000,42
Rock,cpu,2.1971769999945536,0.92,0.9193970503181028,0.9202955465587044,22000,42
HouseTwenty,cpu,3.639798416988924,0.9495798319327732,0.9482608695652174,0.9495798319327732,22000,42
PigArtPressure,cpu,5.977712708001491,0.9855769230769232,0.9848595848595848,0.9848595848595848,22000,42
Chinatown,cpu,0.1431490830000257,0.9825072886297376,0.9784385214986172,0.9826711316014606,22000,42
SonyAIBORobotSurface1,cpu,0.8901639159885235,0.9201331114808652,0.919829253651704,0.9205273054213986,22000,42
SmoothSubspace,cpu,0.0568535000056726,0.96,0.9599966663333,0.9599966663333,22000,42
ItalyPowerDemand,cpu,0.4179891249950742,0.967930029154519,0.9679295445422992,0.967929908001464,22000,42
SmoothSubspace,cpu,0.0578572079975856,0.96,0.9599966663333,0.9599966663333,22000,42
Strawberry,cpu,3.684729041007813,0.9756756756756756,0.9737172353372956,0.9757726281676746,22000,42
HandOutlines,mps,547.2866055409977,0.9486486486486486,0.9431574691732364,0.9481234053944788,23000,42
FordB,mps,177.3406333340099,0.8197530864197531,0.8196431294799451,0.8196871122558683,23000,42
NonInvasiveFetalECGThorax1,mps,251.43588716699745,0.9399491094147584,0.9352545461841888,0.938385367555758,23000,42
Rock,mps,27.5412232499948,0.92,0.9193970503181028,0.9202955465587044,23000,42
HouseTwenty,mps,32.98522975000378,0.9495798319327732,0.9482608695652174,0.9495798319327732,23000,42
PigArtPressure,mps,70.86170108300576,0.9855769230769232,0.9848595848595848,0.9848595848595848,23000,42
Chinatown,mps,0.0573166660033166,0.9825072886297376,0.9784385214986172,0.9826711316014606,23000,42
SonyAIBORobotSurface1,mps,0.5988194160017883,0.9201331114808652,0.919829253651704,0.9205273054213986,23000,42
SmoothSubspace,mps,0.0247110839991364,0.96,0.9599966663333,0.9599966663333,23000,42
ItalyPowerDemand,mps,0.1099097500118659,0.967930029154519,0.9679295445422992,0.967929908001464,23000,42
SmoothSubspace,mps,0.0184396669937996,0.96,0.9599966663333,0.9599966663333,23000,42
Strawberry,mps,7.500209749996429,0.9756756756756756,0.9737172353372956,0.9757726281676746,23000,42
HandOutlines,cpu,40.33786254200095,0.9486486486486486,0.9431574691732364,0.9481234053944788,23000,42
FordB,cpu,47.163765959005104,0.8197530864197531,0.8196431294799451,0.8196871122558683,23000,42
NonInvasiveFetalECGThorax1,cpu,44.925470665999455,0.9399491094147584,0.9352545461841888,0.938385367555758,23000,42
Rock,cpu,2.068316375007271,0.92,0.9193970503181028,0.9202955465587044,23000,42
HouseTwenty,cpu,3.256343208006001,0.9495798319327732,0.9482608695652174,0.9495798319327732,23000,42
PigArtPressure,cpu,5.570044416002929,0.9855769230769232,0.9848595848595848,0.9848595848595848,23000,42
Chinatown,cpu,0.224372458003927,0.9825072886297376,0.9784385214986172,0.9826711316014606,23000,42
SonyAIBORobotSurface1,cpu,0.8144123749952996,0.9201331114808652,0.919829253651704,0.9205273054213986,23000,42
SmoothSubspace,cpu,0.0582044999900972,0.96,0.9599966663333,0.9599966663333,23000,42
ItalyPowerDemand,cpu,0.4284647909953492,0.967930029154519,0.9679295445422992,0.967929908001464,23000,42
